time,pgn,destination,source,priority,data
33.328052,FFFF,0,0,0, FF0000FF0BFFFFFF
33.557616,FFFF,0,0,0, FF0000FF0BFFFFFF
33.85656,FFFF,0,0,0, F0FF7D0000FFFFFF
33.956816,FFFF,0,0,0, 0000FFFFFFFFFFFF
34.02683,FFFF,0,0,0, FF0000FF0BFFFFFF
34.083799,FFFF,0,0,0, 6406007DFFFFFFFF
34.167956,FFFF,0,0,0, FFCFFFFFFFFFFFFF
34.262913,FFFF,0,0,0, 6406007DFFFFFFFF
34.425426,FFFF,0,0,0, F0FF7D0000FFFFFF
34.517365,FFFF,0,0,0, F0FF7D0000FFFFFF
34.623422,FFFF,0,0,0, FF0000FFFFFFFFFF
34.734399,FFFF,0,0,0, 6406007DFFFFFFFF
34.856116,FFFF,0,0,0, F0FF7D0000FFFFFF
34.937216,FFFF,0,0,0, F0FF7D0000FFFFFF
35.105665,FFFF,0,0,0, FF0000FF0BFFFFFF
35.165619,FFFF,0,0,0, 6406007DFFFFFFFF
35.239622,FFFF,0,0,0, 7DFFFFFFFFFFFFFF
35.324558,FFFF,0,0,0, 64100B0B2003007D
35.386536,FFFF,0,0,0, FF0000FF0BFFFFFF
35.470478,FFFF,0,0,0, 0000FFFF3FFFFFFF
35.530453,FFFF,0,0,0, 0000FFFF3FFFFFFF
35.748869,FFFF,0,0,0, F0FF7D0000FFFFFF
35.999917,FFFF,0,0,0, 6406007DFFFFFFFF
36.187638,FFFF,0,0,0, 6406007DFFFFFFFF
36.275573,FFFF,0,0,0, 001BFFFFFFFFFFFF
36.337549,FFFF,0,0,0, 7DFFFFFFFFFFFFFF
36.418565,FFFF,0,0,0, 6406007DFFFFFFFF
36.537713,FFFF,0,0,0, FF0000FF0BFFFFFF
36.838622,FFFF,0,0,0, FFFFFFFFFFFFFFFF
36.92263,FFFF,0,0,0, 7DFFFFFFFFFFFFFF
37.003652,FFFF,0,0,0, FF0000FF0BFFFFFF
37.076675,FFFF,0,0,0, FF0000FF0BFFFFFF
37.137671,FFFF,0,0,0, 6406007DFFFFFFFF
37.20379,FFFF,0,0,0, 5C031E031EFFFFFF
37.264738,FFFF,0,0,0, 00057DF8FFFFFFFF
37.357683,FFFF,0,0,0, 393BFFFFFFFFFFFF
37.418662,FFFF,0,0,0, F0FF7D0000FFFFFF
37.479628,FFFF,0,0,0, FF0000FF0BFFFFFF
37.544589,FFFF,0,0,0, FFFFFFFFFFFFFFFF
37.622729,FFFF,0,0,0, F0FF7D0000FFFFFF
37.753163,FFFF,0,0,0, FF0000FF0BFFFFFF
37.849176,FFFF,0,0,0, 7DFFFFFFFFFFFFFF
37.956278,FFFF,0,0,0, 6406007DFFFFFFFF
38.032256,FFFF,0,0,0, FFFFFFFFFFFFF500
38.286804,FFFF,0,0,0, F0FF7D0000FFFFFF
38.410722,FFFF,0,0,0, 6406007DFFFFFFFF
38.481694,FFFF,0,0,0, 5C031E031EFFFFFF
38.96132,FFFF,0,0,0, FFFFFFFFFFFFFFFF
39.036277,FFFF,0,0,0, 5DFFFFF3FFFFFFFF
39.160001,FFFF,0,0,0, 6406007DFFFFFFFF
39.331636,FFFF,0,0,0, FF0000FF0BFFFFFF
39.453551,FFFF,0,0,0, 6406007DFFFFFFFF
40.019783,FFFF,0,0,0, FFFFFFFFFFFFFFFF
40.081744,FFFF,0,0,0, A0246024FFFF60FE
40.2022,FFFF,0,0,0, F0FF7D0000FFFFFF
40.35505,FFFF,0,0,0, FF0000FFFFFFFFFF
40.420002,FFFF,0,0,0, 0000FFFFFFFFFFFF
40.484964,FFFF,0,0,0, 7DFFFFFFFFFFFFFF
40.626298,FFFF,0,0,0, 64100B0B2003007D
40.724304,FFFF,0,0,0, 6406007DFFFFFFFF
40.800323,FFFF,0,0,0, FF0000FF0BFFFFFF
40.942666,FFFF,0,0,0, F0FF7D0000FFFFFF
41.195726,FFFF,0,0,0, F0FF7D0000FFFFFF
41.268734,FFFF,0,0,0, 6406007DFFFFFFFF
41.578146,FFFF,0,0,0, 6406007DFFFFFFFF
42.067932,FFFF,0,0,0, FF0000FF0BFFFFFF
42.139878,FFFF,0,0,0, FFFFFFFFFFFFFFFF
42.23882,FFFF,0,0,0, F0FF7D0000FFFFFF
42.37616,FFFF,0,0,0, FFFFFFFFFFFFFFFF
42.471137,FFFF,0,0,0, 7DFFFFFFFFFFFFFF
42.789626,FFFF,0,0,0, 0000FFFF3FFFFFFF
42.852586,FFFF,0,0,0, F0FF7D0000FFFFFF
42.917549,FFFF,0,0,0, 7D021EFFFFFFFFFF
43.239021,FFFF,0,0,0, 6406007DFFFFFFFF
43.521111,FFFF,0,0,0, 6406007DFFFFFFFF
43.78559,FFFF,0,0,0, F0FF7D0000FFFFFF
44.379589,FFFF,0,0,0, 64100B0B2003007D
44.60155,FFFF,0,0,0, F0FF7D0000FFFFFF
44.838158,FFFF,0,0,0, F0FF7D0000FFFFFF
45.053801,FFFF,0,0,0, F0FF7D0000FFFFFF
45.132816,FFFF,0,0,0, FFFFFFFFFFFFFFFF
45.200763,FFFF,0,0,0, A2246024FFFF60FE
45.26474,FFFF,0,0,0, 0000FFFF3FFFFFFF
45.330704,FFFF,0,0,0, 0000FFFF3FFFFFFF
45.395664,FFFF,0,0,0, 5C031E031EFFFFFF
45.460627,FFFF,0,0,0, F0FF7D0000FFFFFF
45.525576,FFFF,0,0,0, FF0000FF0BFFFFFF
45.593537,FFFF,0,0,0, 6406007DFFFFFFFF
45.659514,FFFF,0,0,0, F0FF7D0000FFFFFF
45.725473,FFFF,0,0,0, 7D021EFFFFFFFFFF
45.79849,FFFF,0,0,0, 6406007DFFFFFFFF
45.862453,FFFF,0,0,0, FF0000FFFFFFFFFF
45.928415,FFFF,0,0,0, 0000FFFFFFFFFFFF
45.992392,FFFF,0,0,0, 7DFFFFFFFFFFFFFF
46.057341,FFFF,0,0,0, F0FF7D0000FFFFFF
46.121303,FFFF,0,0,0, FF0000FF0BFFFFFF
46.187271,FFFF,0,0,0, 6406007DFFFFFFFF
46.252216,FFFF,0,0,0, F0FF7D0000FFFFFF
46.31819,FFFF,0,0,0, FF0000FF0BFFFFFF
46.385153,FFFF,0,0,0, 6406007DFFFFFFFF
46.451102,FFFF,0,0,0, 64100B0B2003007D
46.517065,FFFF,0,0,0, 5C031E031EFFFFFF
46.586024,FFFF,0,0,0, F0FF7D0000FFFFFF
46.655985,FFFF,0,0,0, FF0000FF0BFFFFFF
46.722959,FFFF,0,0,0, 6406007DFFFFFFFF
46.789923,FFFF,0,0,0, F0FF7D0000FFFFFF
46.855881,FFFF,0,0,0, FF0000FF0BFFFFFF
46.923847,FFFF,0,0,0, 6406007DFFFFFFFF
46.991807,FFFF,0,0,0, FFFFFFFFFFFFFFFF
47.058769,FFFF,0,0,0, F880F1F000DF03FC
47.124726,FFFF,0,0,0, 0000FFFF3FFFFFFF
47.191688,FFFF,0,0,0, 0000FFFF3FFFFFFF
47.258648,FFFF,0,0,0, F0FF7D0000FFFFFF
47.326609,FFFF,0,0,0, FF0000FF0BFFFFFF
47.394576,FFFF,0,0,0, 6406007DFFFFFFFF
47.462536,FFFF,0,0,0, 0000FFFFFFFFFFFF
47.530492,FFFF,0,0,0, F0FF7D0000FFFFFF
47.59745,FFFF,0,0,0, FF0000FF0BFFFFFF
47.6674,FFFF,0,0,0, 6406007DFFFFFFFF
47.737373,FFFF,0,0,0, FF0000FFFFFFFFFF
47.805334,FFFF,0,0,0, 7DFFFFFFFFFFFFFF
47.872295,FFFF,0,0,0, F0FF7D0000FFFFFF
47.940267,FFFF,0,0,0, FF0000FF0BFFFFFF
48.008222,FFFF,0,0,0, 6406007DFFFFFFFF
48.076178,FFFF,0,0,0, 64100B0B2003007D
48.143139,FFFF,0,0,0, F0FF7D0000FFFFFF
48.212104,FFFF,0,0,0, FF0000FF0BFFFFFF
48.28006,FFFF,0,0,0, 6406007DFFFFFFFF
48.348009,FFFF,0,0,0, FFFFFFFFFFFFFFFF
48.416986,FFFF,0,0,0, 0000FFFF3FFFFFFF
48.484947,FFFF,0,0,0, 0000FFFF3FFFFFFF
48.553907,FFFF,0,0,0, 5C031E031EFFFFFF
48.622868,FFFF,0,0,0, F0FF7D0000FFFFFF
48.694809,FFFF,0,0,0, FF0000FF0BFFFFFF
48.765769,FFFF,0,0,0, 6406007DFFFFFFFF
48.834741,FFFF,0,0,0, FFFF0A25FFFFFFFF
48.903701,FFFF,0,0,0, 64070000FFFFFFFF
48.97566,FFFF,0,0,0, F0FF7D0000FFFFFF
49.04462,FFFF,0,0,0, FF0000FF0BFFFFFF
49.114566,FFFF,0,0,0, 6406007DFFFFFFFF
49.184539,FFFF,0,0,0, FF0000FFFFFFFFFF
49.254504,FFFF,0,0,0, 0000FFFFFFFFFFFF
49.325458,FFFF,0,0,0, 7DFFFFFFFFFFFFFF
49.395418,FFFF,0,0,0, F0FF7D0000FFFFFF
49.479445,FFFF,0,0,0, 6406007DFFFFFFFF
49.551405,FFFF,0,0,0, F0FF7D0000FFFFFF
49.623381,FFFF,0,0,0, FF0000FF0BFFFFFF
49.696321,FFFF,0,0,0, 6406007DFFFFFFFF
49.78427,FFFF,0,0,0, 64100B0B2003007D
49.85423,FFFF,0,0,0, 7D021EFFFFFFFFFF
49.925189,FFFF,0,0,0, 5C031E031EFFFFFF
49.995163,FFFF,0,0,0, F0FF7D0000FFFFFF
50.065111,FFFF,0,0,0, FF0000FF0BFFFFFF
50.135074,FFFF,0,0,0, 6406007DFFFFFFFF
50.208026,FFFF,0,0,0, FFFFFF00FFFFFFFA
50.280004,FFFF,0,0,0, F0FF7D0000FFFFFF
50.353952,FFFF,0,0,0, FF0000FF0BFFFFFF
50.424911,FFFF,0,0,0, 6406007DFFFFFFFF
50.496877,FFFF,0,0,0, FFFFFFFFFFFFFFFF
50.569817,FFFF,0,0,0, 5DFFFFF3FFFFFFFF
50.641776,FFFF,0,0,0, 0000FFFF3FFFFFFF
50.714734,FFFF,0,0,0, 0000FFFF3FFFFFFF
50.79169,FFFF,0,0,0, F0FF7D0000FFFFFF
50.863648,FFFF,0,0,0, FF0000FF0BFFFFFF
50.937606,FFFF,0,0,0, 6406007DFFFFFFFF
51.008575,FFFF,0,0,0, 0000FFFFFFFFFFFF
51.081533,FFFF,0,0,0, F0FF7D0000FFFFFF
51.153492,FFFF,0,0,0, FF0000FF0BFFFFFF
51.226449,FFFF,0,0,0, 6406007DFFFFFFFF
51.298399,FFFF,0,0,0, FF0000FFFFFFFFFF
51.373355,FFFF,0,0,0, 001BFFFFFFFFFFFF
51.446313,FFFF,0,0,0, 7DFFFFFFFFFFFFFF
51.519309,FFFF,0,0,0, F0FF7D0000FFFFFF
51.59124,FFFF,0,0,0, FF0000FF0BFFFFFF
51.664188,FFFF,0,0,0, 6406007DFFFFFFFF
51.737147,FFFF,0,0,0, 64100B0B2003007D
51.813102,FFFF,0,0,0, FF003CFF00FFFFFF
51.88506,FFFF,0,0,0, F0FF7D0000FFFFFF
51.961038,FFFF,0,0,0, 6406007DFFFFFFFF
52.042979,FFFF,0,0,0, FF0000FF0BFFFFFF
52.125922,FFFF,0,0,0, 3AFFFFFFFFFFFFFF
52.20088,FFFF,0,0,0, FFFFFFFFFFFFFFFF
52.274836,FFFF,0,0,0, 73FFFFFFFFFFFFFF
52.348793,FFFF,0,0,0, 5C031E031EFFFFFF
52.42276,FFFF,0,0,0, F0FF7D0000FFFFFF
52.499713,FFFF,0,0,0, FF0000FF0BFFFFFF
52.594653,FFFF,0,0,0, F0FF7D0000FFFFFF
52.668629,FFFF,0,0,0, FF0000FF0BFFFFFF
52.743579,FFFF,0,0,0, 6406007DFFFFFFFF
52.818525,FFFF,0,0,0, 5EFFFFFFFFFFFFFF
52.913469,FFFF,0,0,0, FF0000FFFFFFFFFF
53.017408,FFFF,0,0,0, 0000FFFFFFFFFFFF
53.119365,FFFF,0,0,0, FFFFFFFFFFFFFFFF
53.220306,FFFF,0,0,0, F0FF7D0000FFFFFF
53.322248,FFFF,0,0,0, FF0000FF0BFFFFFF
53.431172,FFFF,0,0,0, 6406007DFFFFFFFF
53.533111,FFFF,0,0,0, F0FF7D0000FFFFFF
53.645048,FFFF,0,0,0, FF0000FF0BFFFFFF
53.752985,FFFF,0,0,0, 6406007DFFFFFFFF
53.856925,FFFF,0,0,0, 64100B0B2003007D
53.976856,FFFF,0,0,0, 5C031E031EFFFFFF
54.076798,FFFF,0,0,0, 00057DF8FFFFFFFF
54.17674,FFFF,0,0,0, F0FF7D0000FFFFFF
54.28168,FFFF,0,0,0, FF0000FF0BFFFFFF
54.382622,FFFF,0,0,0, 6406007DFFFFFFFF
54.483564,FFFF,0,0,0, 3A3BFFFFFFFFFFFF
54.585505,FFFF,0,0,0, F0FF7D0000FFFFFF
54.686447,FFFF,0,0,0, FF0000FF0BFFFFFF
54.788403,FFFF,0,0,0, 6406007DFFFFFFFF
54.893328,FFFF,0,0,0, FFFFFFFFFFFFFFFF
55.002265,FFFF,0,0,0, 0000FFFF3FFFFFFF
55.104207,FFFF,0,0,0, 0000FFFF3FFFFFFF
55.207147,FFFF,0,0,0, F0FF7D0000FFFFFF
55.311087,FFFF,0,0,0, 7D021EFFFFFFFFFF
55.415029,FFFF,0,0,0, FF0000FF0BFFFFFF
55.517968,FFFF,0,0,0, 6406007DFFFFFFFF
55.619909,FFFF,0,0,0, 0000FFFFFFFFFFFF
55.723853,FFFF,0,0,0, F0FF7D0000FFFFFF
55.824791,FFFF,0,0,0, FF0000FF0BFFFFFF
55.93173,FFFF,0,0,0, 6406007DFFFFFFFF
56.03567,FFFF,0,0,0, FF0000FFFFFFFFFF
56.137611,FFFF,0,0,0, 7DFFFFFFFFFFFFFF
56.241551,FFFF,0,0,0, F0FF7D0000FFFFFF
56.344492,FFFF,0,0,0, 22FFFF3CFFFFFFFF
56.446433,FFFF,0,0,0, FF0000FF0BFFFFFF
56.550375,FFFF,0,0,0, 6406007DFFFFFFFF
56.655313,FFFF,0,0,0, 64100B0B2003007D
56.760252,FFFF,0,0,0, FFFFFFFFFFFFF500
56.863193,FFFF,0,0,0, F0FF7D0000FFFFFF
56.971132,FFFF,0,0,0, FF0000FF0BFFFFFF
57.082067,FFFF,0,0,0, 6406007DFFFFFFFF
57.185008,FFFF,0,0,0, FFFFFFFFFFFFFFFF
57.289948,FFFF,0,0,0, 0000FFFF3FFFFFFF
57.393889,FFFF,0,0,0, 0000FFFF3FFFFFFF
57.498827,FFFF,0,0,0, 5C031E031EFFFFFF
57.603767,FFFF,0,0,0, F0FF7D0000FFFFFF
57.708722,FFFF,0,0,0, FF0000FF0BFFFFFF
57.812646,FFFF,0,0,0, 6406007DFFFFFFFF
57.917586,FFFF,0,0,0, F0FF7D0000FFFFFF
58.028522,FFFF,0,0,0, FF0000FF0BFFFFFF
58.146455,FFFF,0,0,0, FF0000FFFFFFFFFF
58.251394,FFFF,0,0,0, 0000FFFFFFFFFFFF
58.338343,FFFF,0,0,0, 7DFFFFFFFFFFFFFF
58.417298,FFFF,0,0,0, F0FF7D0000FFFFFF
58.498266,FFFF,0,0,0, FF0000FF0BFFFFFF
58.579205,FFFF,0,0,0, 6406007DFFFFFFFF
58.658159,FFFF,0,0,0, F0FF7D0000FFFFFF
58.736115,FFFF,0,0,0, FF0000FF0BFFFFFF
58.815079,FFFF,0,0,0, 6406007DFFFFFFFF
58.895038,FFFF,0,0,0, 64100B0B2003007D
58.973978,FFFF,0,0,0, 5C031E031EFFFFFF
59.054949,FFFF,0,0,0, FFFFFCFFFFFFFFFF
59.134885,FFFF,0,0,0, F0FF7D0000FFFFFF
59.214839,FFFF,0,0,0, FF0000FF0BFFFFFF
59.295792,FFFF,0,0,0, 6406007DFFFFFFFF
59.373761,FFFF,0,0,0, F0FF7D0000FFFFFF
59.453701,FFFF,0,0,0, FF0000FF0BFFFFFF
59.532674,FFFF,0,0,0, 6406007DFFFFFFFF
59.612609,FFFF,0,0,0, FFFFFFFFFFFFFFFF
59.691564,FFFF,0,0,0, FFFF0A25FFFFFFFF
59.771519,FFFF,0,0,0, 0000FFFF3FFFFFFF
59.850473,FFFF,0,0,0, 0000FFFF3FFFFFFF
59.930426,FFFF,0,0,0, F0FF7D0000FFFFFF
60.009381,FFFF,0,0,0, FF0000FF0BFFFFFF
60.091334,FFFF,0,0,0, 6406007DFFFFFFFF
60.17229,FFFF,0,0,0, 0000FFFFFFFFFFFF
60.252252,FFFF,0,0,0, F0FF7D0000FFFFFF
60.332205,FFFF,0,0,0, FF0000FF0BFFFFFF
60.414148,FFFF,0,0,0, 6406007DFFFFFFFF
60.495108,FFFF,0,0,0, FF0000FFFFFFFFFF
60.577064,FFFF,0,0,0, 7DFFFFFFFFFFFFFF
60.659007,FFFF,0,0,0, F0FF7D0000FFFFFF
60.739973,FFFF,0,0,0, FF0000FF0BFFFFFF
60.820927,FFFF,0,0,0, 6406007DFFFFFFFF
60.902901,FFFF,0,0,0, 64100B0B2003007D
60.982832,FFFF,0,0,0, 7D021EFFFFFFFFFF
61.064784,FFFF,0,0,0, F0FF7D0000FFFFFF
61.147734,FFFF,0,0,0, FF0000FF0BFFFFFF
61.229678,FFFF,0,0,0, 6406007DFFFFFFFF
61.310642,FFFF,0,0,0, FFFFFFFFFFFFFFFF
61.392585,FFFF,0,0,0, FFFFFF00FFFFFFFA
61.474537,FFFF,0,0,0, 5DFFFFF3FFFFFFFF
61.557521,FFFF,0,0,0, 0000FFFF3FFFFFFF
61.639474,FFFF,0,0,0, 0000FFFFB4370010130000007C280010130000
61.721426,FFFF,0,0,0, F0FF7D0000FFFFFF
61.817712,FFFF,0,0,0, 6406007DFFFFFFFF
61.898674,FFFF,0,0,0, F0FF7D0000FFFFFF
61.980627,FFFF,0,0,0, FF0000FF0BFFFFFF
62.062585,FFFF,0,0,0, 6406007DFFFFFFFF
62.146532,FFFF,0,0,0, FF0000FFFFFFFFFF
62.229475,FFFF,0,0,0, 0000FFFFFFFFFFFF
62.313426,FFFF,0,0,0, 7DFFFFFFFFFFFFFF
62.396391,FFFF,0,0,0, F0FF7D0000FFFFFF
62.480329,FFFF,0,0,0, FF0000FF0BFFFFFF
62.563315,FFFF,0,0,0, 6406007DFFFFFFFF
62.645244,FFFF,0,0,0, F0FF7D0000FFFFFF
62.728227,FFFF,0,0,0, FF0000FF0BFFFFFF
62.811179,FFFF,0,0,0, 6406007DFFFFFFFF
62.89616,FFFF,0,0,0, 64100B0B2003007D
62.980082,FFFF,0,0,0, 5C031E031EFFFFFF
63.065033,FFFF,0,0,0, FF003CFF00FFFFFF
63.148985,FFFF,0,0,0, 73FFFFFFFFFFFFFF
63.321885,FFFF,0,0,0, F0FF7D0000FFFFFF
63.419132,FFFF,0,0,0, 6406007DFFFFFFFF
63.503083,FFFF,0,0,0, F0FF7D0000FFFFFF
63.587034,FFFF,0,0,0, FF0000FF0BFFFFFF
63.670986,FFFF,0,0,0, 6406007DFFFFFFFF
63.755937,FFFF,0,0,0, FFFFFFFFFFFFFFFF
63.839889,FFFF,0,0,0, FCFFFFFFFFFFFFFF
63.92484,FFFF,0,0,0, 0000FFFF3FFFFFFF
64.007792,FFFF,0,0,0, F0FF7D0000FFFFFF
64.091744,FFFF,0,0,0, 022C0000180C00A5
64.177695,FFFF,0,0,0, FF0000FF0BFFFFFF
64.267643,FFFF,0,0,0, 6406007DFFFFFFFF
64.353593,FFFF,0,0,0, 0000FFFFFFFFFFFF
64.439558,FFFF,0,0,0, F0FF7D0000FFFFFF
64.527493,FFFF,0,0,0, FF0000FF0BFFFFFF
64.618443,FFFF,0,0,0, FF0000FFFFFFFFFF
64.704391,FFFF,0,0,0, C9FFFFFFFF38FFFF
64.789342,FFFF,0,0,0, FFCFFFFFFFFFFFFF
64.876292,FFFF,0,0,0, F0FF7D0000FFFFFF
64.963242,FFFF,0,0,0, FF0000FF0BFFFFFF
65.049209,FFFF,0,0,0, 6406007DFFFFFFFF
65.135143,FFFF,0,0,0, 64100B0B2003007D
65.221094,FFFF,0,0,0, F0FF7D0000FFFFFF
65.309043,FFFF,0,0,0, FF0000FF0BFFFFFF
65.395993,FFFF,0,0,0, 6406007DFFFFFFFF
65.483956,FFFF,0,0,0, FFFFFFFFFFFFFFFF
65.570892,FFFF,0,0,0, A2246024FFFF60FE
65.656848,FFFF,0,0,0, 0000FFFF3FFFFFFF
65.742808,FFFF,0,0,0, 0000FFFF3FFFFFFF
65.837738,FFFF,0,0,0, F0FF7D0000FFFFFF
65.923689,FFFF,0,0,0, FF0000FF0BFFFFFF
66.010639,FFFF,0,0,0, 6406007DFFFFFFFF
66.097589,FFFF,0,0,0, F0FF7D0000FFFFFF
66.183539,FFFF,0,0,0, 7D021EFFFFFFFFFF
66.272489,FFFF,0,0,0, FF0000FF0BFFFFFF
66.361437,FFFF,0,0,0, 6406007DFFFFFFFF
66.449401,FFFF,0,0,0, FF0000FFFFFFFFFF
66.536419,FFFF,0,0,0, 0000FFFFFFFFFFFF
66.622369,FFFF,0,0,0, 7DFFFFFFFFFFFFFF
66.709322,FFFF,0,0,0, F0FF7D0000FFFFFF
66.797259,FFFF,0,0,0, FF0000FF0BFFFFFF
66.883223,FFFF,0,0,0, 6406007DFFFFFFFF
66.971169,FFFF,0,0,0, F0FF7D0000FFFFFF
67.0763,FFFF,0,0,0, 6406007DFFFFFFFF
67.163238,FFFF,0,0,0, 64100B0B2003007D
67.251185,FFFF,0,0,0, 5C031E031EFFFFFF
67.340148,FFFF,0,0,0, F0FF7D0000FFFFFF
67.430083,FFFF,0,0,0, FF0000FF0BFFFFFF
67.518031,FFFF,0,0,0, 6406007DFFFFFFFF
67.604995,FFFF,0,0,0, F0FF7D0000FFFFFF
67.691945,FFFF,0,0,0, FF0000FF0BFFFFFF
67.780898,FFFF,0,0,0, 6406007DFFFFFFFF
67.867843,FFFF,0,0,0, FFFFFFFFFFFFFFFF
67.956792,FFFF,0,0,0, F880F1F000DF03FC
68.043742,FFFF,0,0,0, 0000FFFF3FFFFFFF
68.130693,FFFF,0,0,0, 0000FFFFB4370010130000007C280010130000
68.227623,FFFF,0,0,0, FF0000FF0BFFFFFF
68.317585,FFFF,0,0,0, 6406007DFFFFFFFF
68.40652,FFFF,0,0,0, 0000FFFFFFFFFFFF
68.496468,FFFF,0,0,0, F0FF7D0000FFFFFF
68.584436,FFFF,0,0,0, FF0000FF0BFFFFFF
68.673379,FFFF,0,0,0, 6406007DFFFFFFFF
68.762317,FFFF,0,0,0, FF0000FFFFFFFFFF
68.851284,FFFF,0,0,0, 7DFFFFFFFFFFFFFF
68.942225,FFFF,0,0,0, F0FF7D0000FFFFFF
69.031171,FFFF,0,0,0, FF0000FF0BFFFFFF
69.12212,FFFF,0,0,0, 6406007DFFFFFFFF
69.21207,FFFF,0,0,0, 64100B0B2003007D
69.302004,FFFF,0,0,0, F0FF7D0000FFFFFF
69.410944,FFFF,0,0,0, 6406007DFFFFFFFF
69.507887,FFFF,0,0,0, FFFFFFFFFFFFFFFF
69.597847,FFFF,0,0,0, 0000FFFF3FFFFFFF
69.688781,FFFF,0,0,0, 0000FFFF3FFFFFFF
69.778743,FFFF,0,0,0, 5C031E031EFFFFFF
69.867692,FFFF,0,0,0, F0FF7D0000FFFFFF
69.95764,FFFF,0,0,0, FF0000FF0BFFFFFF
70.047588,FFFF,0,0,0, 6406007DFFFFFFFF
70.139521,FFFF,0,0,0, FFFF0A25FFFFFFFF
70.229488,FFFF,0,0,0, 64070000FFFFFFFF
70.321432,FFFF,0,0,0, F0FF7D0000FFFFFF
70.414364,FFFF,0,0,0, 22FFFF3CFFFFFFFF
70.505311,FFFF,0,0,0, FF0000FF0BFFFFFF
70.612263,FFFF,0,0,0, FF0000FFFFFFFFFF
70.704212,FFFF,0,0,0, 0000FFFFFFFFFFFF
70.795157,FFFF,0,0,0, 7DFFFFFFFFFFFFFF
70.887091,FFFF,0,0,0, F0FF7D0000FFFFFF
70.979051,FFFF,0,0,0, FF0000FF0BFFFFFF
71.070004,FFFF,0,0,0, 6406007DFFFFFFFF
71.161947,FFFF,0,0,0, F0FF7D0000FFFFFF
71.252893,FFFF,0,0,0, FF0000FF0BFFFFFF
71.344828,FFFF,0,0,0, 6406007DFFFFFFFF
71.437774,FFFF,0,0,0, 64100B0B2003007D
71.531722,FFFF,0,0,0, 7D021EFFFFFFFFFF
71.62368,FFFF,0,0,0, 5C031E031EFFFFFF
71.733619,FFFF,0,0,0, FF0000FF0BFFFFFF
71.826563,FFFF,0,0,0, 6406007DFFFFFFFF
71.918511,FFFF,0,0,0, FFFFFF00FFFFFFFA
72.009464,FFFF,0,0,0, F0FF7D0000FFFFFF
72.102447,FFFF,0,0,0, FF0000FF0BFFFFFF
72.194392,FFFF,0,0,0, 6406007DFFFFFFFF
72.28633,FFFF,0,0,0, FFFFFFFFFFFFFFFF
72.379294,FFFF,0,0,0, 5DFFFFF3FFFFFFFF
72.475241,FFFF,0,0,0, 0000FFFF3FFFFFFF
72.585157,FFFF,0,0,0, F0FF7D0000FFFFFF
72.677114,FFFF,0,0,0, FF0000FF0BFFFFFF
72.770066,FFFF,0,0,0, 6406007DFFFFFFFF
72.862997,FFFF,0,0,0, 0000FFFFFFFFFFFF
72.957945,FFFF,0,0,0, F0FF7D0000FFFFFF
73.052903,FFFF,0,0,0, FF0000FF0BFFFFFF
73.146846,FFFF,0,0,0, 6406007DFFFFFFFF
73.2408,FFFF,0,0,0, FF0000FFFFFFFFFF
73.335726,FFFF,0,0,0, 001BFFFFFFFFFFFF
73.435668,FFFF,0,0,0, F0FF7D0000FFFFFF
73.530627,FFFF,0,0,0, FF0000FF0BFFFFFF
73.626558,FFFF,0,0,0, 6406007DFFFFFFFF
73.719515,FFFF,0,0,0, 64100B0B2003007D
73.813469,FFFF,0,0,0, FF003CFF00FFFFFF
73.906397,FFFF,0,0,0, F0FF7D0000FFFFFF
74.000353,FFFF,0,0,0, 6406007DFFFFFFFF
74.093302,FFFF,0,0,0, FF0000FF0BFFFFFF
74.187235,FFFF,0,0,0, FFFFFFFFFFFFFFFF
74.281181,FFFF,0,0,0, 73FFFFFFFFFFFFFF
74.376128,FFFF,0,0,0, 0000FFFF3FFFFFFF
74.470082,FFFF,0,0,0, 0000FFFF3FFFFFFF
74.567026,FFFF,0,0,0, 5C031E031EFFFFFF
74.662971,FFFF,0,0,0, F0FF7D0000FFFFFF
74.757906,FFFF,0,0,0, FF0000FF0BFFFFFF
74.851862,FFFF,0,0,0, 6406007DFFFFFFFF
74.947807,FFFF,0,0,0, F0FF7D0000FFFFFF
75.050803,FFFF,0,0,0, 6406007DFFFFFFFF
75.146762,FFFF,0,0,0, 5EFFFFFFFFFFFFFF
75.241714,FFFF,0,0,0, FF0000FFFFFFFFFF
75.336652,FFFF,0,0,0, 0000FFFFFFFFFFFF
75.432602,FFFF,0,0,0, FFFFFFFFFFFFFFFF
75.528542,FFFF,0,0,0, FFCFFFFFFFFFFFFF
75.62649,FFFF,0,0,0, FCFFFFFFFFFFFFFF
75.723434,FFFF,0,0,0, 7DFFFFFFFFFFFFFF
75.828357,FFFF,0,0,0, FF0000FF0BFFFFFF
75.924322,FFFF,0,0,0, 6406007DFFFFFFFF
76.01926,FFFF,0,0,0, F0FF7D0000FFFFFF
76.113205,FFFF,0,0,0, FF0000FF0BFFFFFF
76.20815,FFFF,0,0,0, 6406007DFFFFFFFF
76.304082,FFFF,0,0,0, 64100B0B2003007D
76.399041,FFFF,0,0,0, 5C031E031EFFFFFF
76.49599,FFFF,0,0,0, 00057DF8FFFFFFFF
76.593914,FFFF,0,0,0, F0FF7D0000FFFFFF
76.690859,FFFF,0,0,0, FF0000FF0BFFFFFF
76.788821,FFFF,0,0,0, 6406007DFFFFFFFF
