1547755222.607938 , 60928 , 255 , 71 , 6 , 4D 74 30 04 00 34 02 20 
1547755222.608484 , 60928 , 255 , 6 , 6 , 4D 74 30 04 00 0E 00 20 
1547755222.609083 , 60928 , 255 , 3 , 6 , 4D 74 30 04 00 03 02 20 
1547755222.63661 , 60928 , 255 , 0 , 6 , 56 F5 29 04 00 00 02 20 
1547755222.638816 , 61444 , 255 , 0 , 3 , F0 FF 00 00 00 FF FF FF 
1547755222.639183 , 59904 , 255 , 0 , 6 , 00 EE 00 
1547755222.64871 , 61443 , 255 , 0 , 3 , FF 00 00 FF 00 FF FF FF 
1547755222.649281 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547755222.649859 , 65266 , 255 , 0 , 6 , 00 00 FF FF FF FF FF FF 
1547755222.658937 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547755222.668808 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547755222.669337 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547755222.669957 , 61184 , 6 , 0 , 6 , 64 0E 03 02 FF FF FF FF 
1547755222.678852 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547755222.688855 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547755222.689426 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547755222.690003 , 61184 , 255 , 0 , 6 , 64 10 0B 0B 00 00 00 7D 
1547755222.690603 , 65247 , 255 , 0 , 6 , 7D FE 1C FF FF FF FF FF 
1547755222.691152 , 60416 , 255 , 0 , 7 , 20 22 00 05 FF E3 FE 00 
1547755222.698797 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547755222.708802 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547755222.709378 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547755222.709978 , 65263 , 255 , 0 , 6 , FF FF FF FE FF FF FF FA 
1547755222.718823 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547755222.728806 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547755222.729376 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547755222.738855 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547755222.741977 , 60160 , 255 , 0 , 7 , 01 20 1C DD 68 42 DC A0 
1547755222.748854 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547755222.749426 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547755222.750028 , 65266 , 255 , 0 , 6 , 00 00 FF FF FF FF FF FF 
1547755222.758879 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547755222.768831 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547755222.769401 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547755222.769977 , 61184 , 6 , 0 , 6 , 64 0E 0D 02 FF FF FF FF 
1547755222.778854 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547755222.788829 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547755222.789403 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547755222.789978 , 61184 , 255 , 0 , 6 , 64 10 0B 0B 00 00 00 7D 
1547755222.790549 , 65270 , 255 , 0 , 6 , FF 00 45 FF 00 FF FF FF 
1547755222.791103 , 60160 , 255 , 0 , 7 , 02 0F D5 8D 20 E3 7A 31 
1547755222.798845 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547755222.808806 , 61184 , 250 , 0 , 6 , 64 01 FF 00 00 FF FF FF 
1547755222.80938 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547755222.809951 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547755222.818823 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547755222.828831 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547755222.82943 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547755222.838879 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547755222.842076 , 60160 , 255 , 0 , 7 , 03 F1 C0 44 FF FF 04 01 
1547755222.848853 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547755222.849429 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547755222.850028 , 65266 , 255 , 0 , 6 , 00 00 FF FF FF FF FF FF 
1547755222.858881 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547755222.868831 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547755222.869401 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547755222.869978 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 93 0E 
1547755222.870554 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
