Time,PGN,DA,SA,Priority,Data
1.6314942836761475,60928,255,71,6,4D 74 30 04 00 34 02 20 
1.6320860385894775,60928,255,6,6,4D 74 30 04 00 0E 00 20 
1.6325948238372803,60928,255,3,6,4D 74 30 04 00 03 02 20 
1.660874843597412,60928,255,0,6,56 F5 29 04 00 00 02 20 
1.6630289554595947,61444,255,0,3,F0 FF 00 00 00 FF FF FF 
1.6634149551391602,59904,255,0,6,00 EE 00 
1.6730101108551025,61443,255,0,3,FF 00 00 FF 00 FF FF FF 
1.673581600189209,61184,255,0,3,64 06 00 7D FF FF FF FF 
1.674159049987793,65266,255,0,6,00 00 FF FF FF FF FF FF 
1.6832084655761719,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1.6931703090667725,61443,255,0,3,FF 00 00 FF 01 FF FF FF 
1.6936817169189453,61184,255,0,3,64 06 00 7D FF FF FF FF 
1.6942203044891357,61184,6,0,6,64 0E 03 02 FF FF FF FF 
1.702930212020874,60928,255,23,6,0C 6E 24 04 00 13 02 20 
1.703418254852295,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1.7132065296173096,61443,255,0,3,FF 00 00 FF 01 FF FF FF 
1.7137103080749512,61184,255,0,3,64 06 00 7D FF FF FF FF 
1.7143561840057373,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
1.7148687839508057,65247,255,0,6,7D 20 1C FF FF FF FF FF 
1.7155046463012695,60416,255,0,7,20 22 00 05 FF E3 FE 00 
1.7231616973876953,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1.7331852912902832,61443,255,0,3,FF 00 00 FF 01 FF FF FF 
1.7336819171905518,61184,255,0,3,64 06 00 7D FF FF FF FF 
1.7343368530273438,65263,255,0,6,FF FF FF FE FF FF FF FA 
1.7432105541229248,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1.7531847953796387,61443,255,0,3,FF 00 00 FF 01 FF FF FF 
1.7536468505859375,61184,255,0,3,64 06 00 7D FF FF FF FF 
1.7631385326385498,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1.7663774490356445,60160,255,0,7,01 20 1C DD 68 42 DC A0 
1.7732293605804443,61443,255,0,3,FF 00 00 FF 01 FF FF FF 
1.7736952304840088,61184,255,0,3,64 06 00 7D FF FF FF FF 
1.7744007110595703,65266,255,0,6,00 00 FF FF FF FF FF FF 
1.7832269668579102,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1.7931411266326904,61443,255,0,3,FF 00 00 FF 01 FF FF FF 
1.7936732769012451,61184,255,0,3,64 06 00 7D FF FF FF FF 
1.7942454814910889,61184,6,0,6,64 0E 0D 02 FF FF FF FF 
1.8032493591308594,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1.813227653503418,61443,255,0,3,FF 00 00 FF 01 FF FF FF 
1.8136959075927734,61184,255,0,3,64 06 00 7D FF FF FF FF 
1.8143720626831055,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
1.8148372173309326,65270,255,0,6,FF 00 40 FF 00 FF FF FF 
1.8154969215393066,60160,255,0,7,02 0F D5 8D 20 E3 7A 31 
1.8232309818267822,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1.8332021236419678,61184,250,0,6,64 01 FF 00 00 FF FF FF 
1.8336751461029053,61184,255,0,3,64 06 00 7D FF FF FF FF 
1.8343725204467773,61443,255,0,3,FF 00 00 FF 01 FF FF FF 
1.8432509899139404,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1.8531126976013184,61443,255,0,3,FF 00 00 FF 01 FF FF FF 
1.8536837100982666,61184,255,0,3,64 06 00 7D FF FF FF FF 
1.863243579864502,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1.8664493560791016,60160,255,0,7,03 F1 C0 44 FF FF 04 01 
1.8732287883758545,61443,255,0,3,FF 00 00 FF 01 FF FF FF 
1.8737525939941406,61184,255,0,3,64 06 00 7D FF FF FF FF 
1.8743932247161865,65266,255,0,6,00 00 FF FF FF FF FF FF 
1.883225679397583,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1.8927674293518066,126720,6,3,3,01 01 FF FF FF FF FF F5 
1.8933141231536865,61184,0,6,1,64 15 10 F0 00 00 25 0E 
1.8938829898834229,0,0,6,3,30 FF FF FF F8 FF FF FF 
1.8944637775421143,61184,255,0,3,64 06 00 7D FF FF FF FF 
1.8950655460357666,61443,255,0,3,FF 00 00 FF 01 FF FF FF 
1.8956208229064941,61184,6,0,6,64 0E 17 06 FF FF FF FF 
1.90321683883667,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1.9127466678619385,126720,6,71,3,01 04 FF FF FF FF FF F1 
1.913259506225586,61443,255,0,3,FF 00 00 FF 01 FF FF FF 
1.9138157367706299,61184,0,6,1,64 15 10 F0 00 00 25 0E 
1.9144716262817383,61184,255,0,3,64 06 00 7D FF FF FF FF 
1.9149577617645264,126720,6,3,3,01 01 FF FF FF FF FF F5 
1.9155259132385254,60928,255,0,6,56 F5 29 04 00 00 02 20 
1.9160552024841309,65534,255,6,3,5C 4B 1C 4B 1C FF FF FF 
1.9166233539581299,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
1.9172065258026123,65531,255,6,6,00 05 7D F8 FF FF FF FF 
1.917780876159668,60160,255,0,7,04 20 4E 00 01 FA C9 FA 
1.9181673526763916,59904,255,71,6,00 EE 00 
1.9231390953063965,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1.932814121246338,126720,6,3,3,01 01 FF FF FF FF FF F5 
1.9333603382110596,61184,0,6,1,64 15 10 F0 00 00 25 0E 
1.9339611530303955,61184,255,0,3,64 06 00 7D FF FF FF FF 
1.9344782829284668,61443,255,0,3,FF 00 00 FF 01 FF FF FF 
1.9351110458374023,65262,255,0,6,4E 3E FF FF FF FF FF FF 
1.943213939666748,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1.9528276920318604,126720,6,3,3,01 01 FF FF FF FF FF F5 
1.9533193111419678,61184,0,6,1,64 15 10 F0 00 00 25 0E 
1.9539222717285156,61184,255,0,3,64 06 00 7D FF FF FF FF 
1.9544892311096191,61443,255,0,3,FF 00 00 FF 01 FF FF FF 
1.9550652503967285,65097,255,71,3,FF FF FF FF FF FF FF FF 
1.9556388854980469,65091,255,71,3,FF FF FF FF FF FF FF FF 
1.9562392234802246,65092,255,71,3,00 00 FF FF 3F FF FF FF 
1.96315336227417,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1.9637584686279297,65247,255,0,6,7D 4A 1C FF FF FF FF FF 
1.9666111469268799,60928,255,0,6,56 F5 29 04 00 00 02 20 
1.9671778678894043,60160,255,0,7,05 C0 5D 00 00 FF FF FF 
1.9727554321289062,126720,6,3,3,01 01 FF FF FF FF FF F5 
1.973332405090332,61184,0,6,1,64 15 10 F0 00 00 25 0E 
1.9739298820495605,61184,255,0,3,64 06 00 7D FF FF FF FF 
1.9745945930480957,61443,255,0,3,FF 00 00 FF 01 FF FF FF 
1.9750611782073975,65266,255,0,6,00 00 FF FF FF FF FF FF 
1.9831838607788086,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1.9835052490234375,59904,255,23,6,00 EE 00 
1.992868423461914,126720,6,3,3,01 01 FF FF FF FF FF F5 
1.9933068752288818,61184,0,6,1,64 15 10 F0 00 00 25 0E 
1.9939913749694824,61184,255,0,3,64 06 00 7D FF FF FF FF 
1.9944648742675781,61443,255,0,3,FF 00 00 FF 01 FF FF FF 
1.9951679706573486,61184,6,0,6,64 0E 21 00 FF FF FF FF 
1.9956238269805908,65265,255,71,6,FF 00 00 FF FF FF FF FF 
1.9963386058807373,61445,255,3,6,FF FF FF FF FF FF FF FF 
2.0032453536987305,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
