Time,PGN,DA,SA,Prioirty,Data
1547753663.14186,61184,255,0,3,64 06 2B 7D FF FF FF FF 
1547753663.142981,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.144182,61184,0,6,1,64 15 17 F0 07 19 93 0E 
1547753663.151285,61444,255,0,3,FE FF 9C 38 1C FF FF FF 
1547753663.16126,61443,255,0,3,FF 00 23 FF 06 FF FF FF 
1547753663.161832,61184,255,0,3,64 06 2A 7D FF FF FF FF 
1547753663.162983,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.164181,61184,0,6,1,64 15 18 F0 CC 18 93 0E 
1547753663.164734,65534,255,6,3,5C 27 1D 27 1D FF FF FF 
1547753663.165307,65265,255,71,6,FF 00 00 FF FF FF FF FF 
1547753663.165938,65531,255,6,6,00 05 AF F8 FF FF FF FF 
1547753663.166533,61445,255,3,6,7D FF FF FF FF FF FF FF 
1547753663.171289,61444,255,0,3,F0 FF 9B 2E 1C FF FF FF 
1547753663.171887,65530,255,0,6,02 2C 00 00 18 0C 00 81 
1547753663.181439,61443,255,0,3,FF 00 23 FF 07 FF FF FF 
1547753663.182016,61184,255,0,3,64 06 2C 7D FF FF FF FF 
1547753663.182615,65266,255,0,6,21 00 FF FF FF FF FF FF 
1547753663.183187,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.184215,61184,0,6,1,64 15 19 F0 11 19 93 0E 
1547753663.191239,61444,255,0,3,F0 FF 9C 2A 1C FF FF FF 
1547753663.201264,61443,255,0,3,FF 00 23 FF 07 FF FF FF 
1547753663.201839,61184,255,0,3,64 06 2C 7D FF FF FF FF 
1547753663.202415,61184,6,0,6,64 0E D9 00 FF FF FF FF 
1547753663.203014,126720,6,71,3,01 04 FF FF FF FF FF F1 
1547753663.20359,65269,255,0,6,C8 FF FF FF FF 3A FF FF 
1547753663.204164,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.204713,61184,0,6,1,64 15 1A F0 11 19 A9 0E 
1547753663.205227,65534,255,6,3,5C 53 1D 53 1D FF FF FF 
1547753663.211254,61444,255,0,3,F0 FF 9C 26 1C FF FF FF 
1547753663.22133,61443,255,0,3,FF 00 25 FF 07 FF FF FF 
1547753663.221898,61184,255,0,3,64 06 2D 7D FF FF FF FF 
1547753663.222515,61184,255,0,6,64 10 01 01 D3 02 05 7D 
1547753663.223091,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.224214,61184,0,6,1,64 15 1B F0 0B 19 A9 0E 
1547753663.231317,61444,255,0,3,FE FF 9D 1A 1C FF FF FF 
1547753663.241291,61443,255,0,3,FF 00 24 FF 07 FF FF FF 
1547753663.241866,61184,255,0,3,64 06 33 7D FF FF FF FF 
1547753663.242415,65129,255,0,6,D0 24 B6 26 FF FF 60 FE 
1547753663.243039,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.244265,61184,0,6,1,64 15 1C F0 04 19 A9 0E 
1547753663.244841,65097,255,71,3,FF FF FF FF FF FF FF FF 
1547753663.245442,65091,255,71,3,00 00 FF FF 3F FF FF FF 
1547753663.246042,65092,255,71,3,00 00 FF FF 3F FF FF FF 
1547753663.251282,61444,255,0,3,F0 FF 9E 18 1C FF FF FF 
1547753663.26138,61443,255,0,3,FF 00 24 FF 07 FF FF FF 
1547753663.261969,61184,255,0,3,64 06 30 7D FF FF FF FF 
1547753663.263016,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.264241,61184,0,6,1,64 15 1D F0 04 19 A9 0E 
1547753663.271411,61444,255,0,3,FE FF 9D 20 1C FF FF FF 
1547753663.272014,65247,255,0,6,8B 22 1C FF FF FF FF FF 
1547753663.281319,61443,255,0,3,FF 00 23 FF 07 FF FF FF 
1547753663.281893,61184,255,0,3,64 06 2E 7D FF FF FF FF 
1547753663.282492,65266,255,0,6,23 00 FF FF FF FF FF FF 
1547753663.283066,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.284218,61184,0,6,1,64 15 1E F0 0B 19 A9 0E 
1547753663.284792,65265,255,71,6,FF 00 00 FF FF FF FF FF 
1547753663.28542,65531,255,6,6,00 05 AF F8 FF FF FF FF 
1547753663.285959,61445,255,3,6,7D FF FF FF FF FF FF FF 
1547753663.291258,61444,255,0,3,FE FF 9D 20 1C FF FF FF 
1547753663.301258,61443,255,0,3,FF 00 25 FF 07 FF FF FF 
1547753663.301849,61184,255,0,3,64 06 30 7D FF FF FF FF 
1547753663.302445,61184,6,0,6,64 0E E3 00 FF FF FF FF 
1547753663.303043,126720,6,71,3,01 04 FF FF FF FF FF F1 
1547753663.303609,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.304382,61184,0,6,1,64 15 1F F0 0B 19 A9 0E 
1547753663.311597,61444,255,0,3,F0 FF 9E 1C 1C FF FF FF 
1547753663.321324,61443,255,0,3,FF 00 25 FF 07 FF FF FF 
1547753663.321894,61184,255,0,3,64 06 2F 7D FF FF FF FF 
1547753663.322445,61184,255,0,6,64 10 01 01 D3 02 05 7D 
1547753663.323042,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.324269,61184,0,6,1,64 15 10 F0 04 19 A9 0E 
1547753663.324846,65097,255,71,3,FF FF FF FF FF FF FF FF 
1547753663.325244,59904,0,6,6,E3 FE 00 
1547753663.32582,65091,255,71,3,00 00 FF FF 3F FF FF FF 
1547753663.326421,65092,255,71,3,00 00 FF FF 3F FF FF FF 
1547753663.326992,65534,255,6,3,5C 53 1D 53 1D FF FF FF 
1547753663.331324,61444,255,0,3,F0 FF 9D 20 1C FF FF FF 
1547753663.341271,61443,255,0,3,FF 00 24 FF 06 FF FF FF 
1547753663.341846,61184,255,0,3,64 06 2E 7D FF FF FF FF 
1547753663.342996,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.344219,61184,0,6,1,64 15 11 F0 0B 19 A9 0E 
1547753663.351474,61444,255,0,3,FE FF 9D 20 1C FF FF FF 
1547753663.352796,65535,255,23,7,22 FF FF 3C FF FF FF FF 
1547753663.361447,61443,255,0,3,FF 00 25 FF 06 FF FF FF 
1547753663.36202,61184,255,0,3,64 06 2F 7D FF FF FF FF 
1547753663.362421,59904,255,6,6,E5 FE 00 
1547753663.362993,64892,255,0,6,F8 80 F1 F4 00 CF 03 FC 
1547753663.363571,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.364269,61184,0,6,1,64 15 12 F0 0B 19 93 0E 
1547753663.364845,65534,255,6,3,5C 27 1D 27 1D FF FF FF 
1547753663.365421,65265,255,71,6,FF 00 00 FF FF FF FF FF 
1547753663.366022,65255,255,6,6,CC 0A 00 00 FF FF FF FF 
1547753663.366596,61445,255,3,6,7D FF FF FF FF FF FF FF 
1547753663.371301,61444,255,0,3,FE FF 9D 1C 1C FF FF FF 
1547753663.376523,65253,255,0,6,CC 0A 00 00 FF FF FF FF 
1547753663.3771,60416,6,0,7,10 22 00 05 05 E3 FE 00 
1547753663.380902,60416,0,6,7,11 05 01 FF FF E3 FE 00 
1547753663.381477,61443,255,0,3,FF 00 24 FF 07 FF FF FF 
1547753663.382043,61184,255,0,3,64 06 31 7D FF FF FF FF 
1547753663.382653,65266,255,0,6,24 00 FF FF FF FF FF FF 
1547753663.383226,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.384351,61184,0,6,1,64 15 13 F0 04 19 93 0E 
1547753663.391282,61444,255,0,3,F0 FF 9E 28 1C FF FF FF 
1547753663.401635,61443,255,0,3,FF 00 23 FF 07 FF FF FF 
1547753663.40221,61184,255,0,3,64 06 2D 7D FF FF FF FF 
1547753663.402812,126720,6,71,3,01 04 FF FF FF FF FF F1 
1547753663.403338,61184,6,0,6,64 0E ED 00 FF FF FF FF 
1547753663.403962,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.404511,61184,0,6,1,64 15 14 F0 11 19 A9 0E 
1547753663.405059,65534,255,6,3,5C 53 1D 53 1D FF FF FF 
1547753663.40559,65531,255,6,6,00 05 B2 F8 FF FF FF FF 
1547753663.411318,61444,255,0,3,F0 FF 9D 34 1C FF FF FF 
1547753663.421266,61443,255,0,3,FF 00 22 FF 06 FF FF FF 
1547753663.421885,61184,255,0,3,64 06 2B 7D FF FF FF FF 
1547753663.422432,61184,255,0,6,64 10 01 01 D4 02 05 7D 
1547753663.423056,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.424256,61184,0,6,1,64 15 15 F0 07 19 A9 0E 
1547753663.431288,61444,255,0,3,FE FF 9C 2E 1C FF FF FF 
1547753663.441338,61443,255,0,3,FF 00 24 FF 07 FF FF FF 
1547753663.44191,61184,255,0,3,64 06 2D 7D FF FF FF FF 
1547753663.443035,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.444234,61184,0,6,1,64 15 16 F0 11 19 93 0E 
1547753663.44481,65097,255,71,3,FF FF FF FF FF FF FF FF 
1547753663.445436,65535,255,71,3,5D FF FF F3 FF FF FF FF 
1547753663.445987,65091,255,71,3,00 00 FF FF 3F FF FF FF 
1547753663.446534,65092,255,71,3,00 00 FF FF 3F FF FF FF 
1547753663.447184,65534,255,6,3,5C 27 1D 27 1D FF FF FF 
1547753663.451345,61444,255,0,3,FE FF 9D 2A 1C FF FF FF 
1547753663.461314,61443,255,0,3,FF 00 23 FF 07 FF FF FF 
1547753663.461888,61184,255,0,3,64 06 2C 7D FF FF FF FF 
1547753663.462419,64947,255,0,6,FF FF 34 28 FF FF FF FF 
1547753663.462976,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.463637,61184,255,0,7,64 07 00 00 FF FF FF FF 
1547753663.464263,61184,0,6,1,64 15 17 F0 11 19 A9 0E 
1547753663.471272,61444,255,0,3,F0 FF 9C 2C 1C FF FF FF 
1547753663.47645,60160,6,0,7,01 20 1C DD 68 42 DC A0 
1547753663.481398,61443,255,0,3,FF 00 23 FF 06 FF FF FF 
1547753663.481998,61184,255,0,3,64 06 2C 7D FF FF FF FF 
1547753663.482574,65266,255,0,6,21 00 FF FF FF FF FF FF 
1547753663.483147,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.484197,61184,0,6,1,64 15 18 F0 11 19 A9 0E 
1547753663.484782,65534,255,6,3,5C 53 1D 53 1D FF FF FF 
1547753663.485346,65265,255,71,6,FF 00 00 FF FF FF FF FF 
1547753663.485949,65531,255,6,6,00 1B FF FF FF FF FF FF 
1547753663.486532,61445,255,3,6,7D FF FF FF FF FF FF FF 
1547753663.491433,61444,255,0,3,FE FF 9C 26 1C FF FF FF 
1547753663.501286,61443,255,0,3,FF 00 25 FF 07 FF FF FF 
1547753663.501873,61184,255,0,3,64 06 2F 7D FF FF FF FF 
1547753663.502449,61184,6,0,6,64 0E F7 00 FF FF FF FF 
1547753663.50303,126720,6,71,3,01 04 FF FF FF FF FF F1 
1547753663.503633,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.504346,61184,0,6,1,64 15 19 F0 0B 19 93 0E 
1547753663.511301,61444,255,0,3,FE FF 9D 24 1C FF FF FF 
1547753663.521253,61443,255,0,3,FF 00 23 FF 06 FF FF FF 
1547753663.521825,61184,255,0,3,64 06 2D 7D FF FF FF FF 
1547753663.522398,61184,255,0,6,64 10 01 01 D3 02 05 7D 
1547753663.522972,65247,255,0,6,8B 20 1C FF FF FF FF FF 
1547753663.523573,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.524121,60160,6,0,7,02 0F D5 8D 20 E3 7A 31 
1547753663.524673,61184,0,6,1,64 15 1A F0 0B 19 A9 0E 
1547753663.525231,65097,255,71,3,FF FF FF FF FF FF FF FF 
1547753663.525808,65128,255,71,6,3C FF FF FF FF FF FF FF 
1547753663.526386,65091,255,71,3,00 00 FF FF 3F FF FF FF 
1547753663.526981,65535,255,6,6,73 FF FF FF FF FF FF FF 
1547753663.527574,65092,255,71,3,00 00 FF FF 3F FF FF FF 
1547753663.528132,65531,255,6,6,00 05 AF F8 FF FF FF FF 
1547753663.528725,65534,255,6,3,5C 53 1D 53 1D FF FF FF 
1547753663.5313,61444,255,0,3,F0 FF 9D 2E 1C FF FF FF 
1547753663.541278,61443,255,0,3,FF 00 21 FF 07 FF FF FF 
1547753663.541876,61184,255,0,3,64 06 2C 7D FF FF FF FF 
1547753663.542452,65263,255,0,6,FF FF FF 65 FF FF FF FA 
1547753663.543024,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.544185,61184,0,6,1,64 15 1B F0 11 19 93 0E 
1547753663.551329,61444,255,0,3,FE FF 9C 32 1C FF FF FF 
1547753663.561278,61443,255,0,3,FF 00 23 FF 06 FF FF FF 
1547753663.561852,61184,255,0,3,64 06 2B 7D FF FF FF FF 
1547753663.563002,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.564201,61184,0,6,1,64 15 1C F0 07 19 A9 0E 
1547753663.564778,65535,255,71,3,5E FF FF FF FF FF FF FF 
1547753663.565335,65265,255,71,6,FF 00 00 FF FF FF FF FF 
1547753663.565904,65534,255,6,3,5C 53 1D 53 1D FF FF FF 
1547753663.566503,65276,255,71,6,FF FF FF FF FF FF FF FF 
1547753663.567076,61184,0,71,6,F2 20 61 0F FF FF FF FF 
1547753663.567661,61446,255,71,6,FF CF FF FF FF FF FF FF 
1547753663.568259,64991,255,71,7,FC FF FF FF FF FF FF FF 
1547753663.56886,61445,255,3,6,7D FF FF FF FF FF FF FF 
1547753663.571313,61444,255,0,3,F0 FF 9C 2C 1C FF FF FF 
1547753663.576661,60160,6,0,7,03 F1 C0 44 FF FF 04 01 
1547753663.58143,61443,255,0,3,FF 00 24 FF 06 FF FF FF 
1547753663.582001,61184,255,0,3,64 06 2C 7D FF FF FF FF 
1547753663.582577,65266,255,0,6,21 00 FF FF FF FF FF FF 
1547753663.583151,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.584202,61184,0,6,1,64 15 1D F0 11 19 93 0E 
1547753663.591255,61444,255,0,3,FE FF 9C 2C 1C FF FF FF 
1547753663.60128,61443,255,0,3,FF 00 23 FF 07 FF FF FF 
1547753663.601879,61184,255,0,3,64 06 2C 7D FF FF FF FF 
1547753663.602428,61184,6,0,6,64 0E 01 00 FF FF FF FF 
1547753663.603026,126720,6,71,3,01 04 FF FF FF FF FF F1 
1547753663.603629,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.604351,61184,0,6,1,64 15 1E F0 11 19 93 0E 
1547753663.604905,65534,255,6,3,5C 27 1D 27 1D FF FF FF 
1547753663.611313,61444,255,0,3,F0 FF 9C 2A 1C FF FF FF 
1547753663.621388,61443,255,0,3,FF 00 23 FF 07 FF FF FF 
1547753663.621948,61184,255,0,3,64 06 2C 7D FF FF FF FF 
1547753663.622541,61184,255,0,6,64 10 01 01 D3 02 05 7D 
1547753663.623115,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.623691,65270,255,0,6,FF 00 3D FF 00 FF FF FF 
1547753663.624239,61184,0,6,1,64 15 1F F0 11 19 A9 0E 
1547753663.624816,60160,6,0,7,04 20 4E 00 01 FA C9 FA 
1547753663.625391,60416,255,0,7,20 22 00 05 FF E3 FE 00 
1547753663.631302,61444,255,0,3,F0 FF 9C 1E 1C FF FF FF 
1547753663.641228,61184,250,0,6,64 01 FF 00 00 FF FF FF 
1547753663.641802,61184,255,0,3,64 06 2E 7D FF FF FF FF 
1547753663.642393,61443,255,0,3,FF 00 26 FF 07 FF FF FF 
1547753663.643017,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.644242,61184,0,6,1,64 15 10 F0 04 19 A9 0E 
1547753663.644818,65097,255,71,3,FF FF FF FF FF FF FF FF 
1547753663.645392,65531,255,6,6,00 05 AC F8 FF FF FF FF 
1547753663.645968,65091,255,71,3,00 00 FF FF 3F FF FF FF 
1547753663.646576,65092,255,71,3,00 00 FF FF 3F FF FF FF 
1547753663.647149,65534,255,6,3,5C 53 1D 53 1D FF FF FF 
1547753663.651302,61444,255,0,3,F0 FF 9D 20 1C FF FF FF 
1547753663.661344,61443,255,0,3,FF 00 22 FF 07 FF FF FF 
1547753663.66192,61184,255,0,3,64 06 2D 7D FF FF FF FF 
1547753663.662993,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.664193,61184,0,6,1,64 15 11 F0 0B 19 A9 0E 
1547753663.671446,61444,255,0,3,FE FF 9D 2A 1C FF FF FF 
1547753663.676544,60160,6,0,7,05 C0 5D 00 00 FF FF FF 
1547753663.677116,60160,255,0,7,01 20 1C EC 68 42 EA A0 
1547753663.681319,61443,255,0,3,FF 00 22 FF 07 FF FF FF 
1547753663.681905,61184,255,0,3,64 06 2C 7D FF FF FF FF 
1547753663.682466,65266,255,0,6,21 00 FF FF FF FF FF FF 
1547753663.683038,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.684206,61184,0,6,1,64 15 12 F0 11 19 A9 0E 
1547753663.684782,65265,255,71,6,FF 00 00 FF FF FF FF FF 
1547753663.685406,61445,255,3,6,7D FF FF FF FF FF FF FF 
1547753663.68595,60416,0,6,7,13 22 00 05 FF E3 FE 00 
1547753663.691315,61444,255,0,3,FE FF 9C 2A 1C FF FF FF 
1547753663.701293,61443,255,0,3,FF 00 25 FF 07 FF FF FF 
1547753663.701883,61184,255,0,3,64 06 2E 7D FF FF FF FF 
1547753663.702481,61184,6,0,6,64 0E 0B 00 FF FF FF FF 
1547753663.703055,126720,6,71,3,01 04 FF FF FF FF FF F1 
1547753663.70364,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.704338,61184,0,6,1,64 15 13 F0 11 19 A9 0E 
1547753663.711584,61444,255,0,3,FE FF 9D 24 1C FF FF FF 
1547753663.721286,61443,255,0,3,FF 00 24 FF 06 FF FF FF 
1547753663.721858,61184,255,0,3,64 06 2E 7D FF FF FF FF 
1547753663.722433,61184,255,0,6,64 10 01 01 D3 02 05 7D 
1547753663.72299,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.723757,60160,255,0,7,02 0F E3 8D 20 F1 7A 31 
1547753663.724305,61184,0,6,1,64 15 14 F0 0B 19 A9 0E 
1547753663.724883,65097,255,71,3,FF FF FF FF FF FF FF FF 
1547753663.725483,65091,255,71,3,00 00 FF FF 3F FF FF FF 
1547753663.726067,65092,255,71,3,00 00 FF FF 3F FF FF FF 
1547753663.731293,61444,255,0,3,FE FF 9D 24 1C FF FF FF 
1547753663.741309,61443,255,0,3,FF 00 24 FF 06 FF FF FF 
1547753663.741886,61184,255,0,3,64 06 2D 7D FF FF FF FF 
1547753663.742459,65262,255,0,6,4C 42 FF FF FF FF FF FF 
1547753663.743057,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.744209,61184,0,6,1,64 15 15 F0 0B 19 93 0E 
1547753663.75141,61444,255,0,3,FE FF 9D 22 1C FF FF FF 
1547753663.761361,61443,255,0,3,FF 00 24 FF 07 FF FF FF 
1547753663.761935,61184,255,0,3,64 06 2F 7D FF FF FF FF 
1547753663.763008,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.764183,61184,0,6,1,64 15 16 F0 0B 19 93 0E 
1547753663.76476,65534,255,6,3,5C 27 1D 27 1D FF FF FF 
1547753663.765332,65265,255,71,6,FF 00 00 FF FF FF FF FF 
1547753663.765937,65531,255,6,6,00 05 87 F8 FF FF FF FF 
1547753663.766535,61445,255,3,6,7D FF FF FF FF FF FF FF 
1547753663.771294,61444,255,0,3,F0 FF 9D 1C 1C FF FF FF 
1547753663.771885,65247,255,0,6,8B 20 1C FF FF FF FF FF 
1547753663.776536,60160,255,0,7,03 FA C0 44 FF FF 04 01 
1547753663.781312,61443,255,0,3,FF 00 24 FF 07 FF FF FF 
1547753663.781868,61184,255,0,3,64 06 2F 7D FF FF FF FF 
1547753663.78246,65266,255,0,6,23 00 FF FF FF FF FF FF 
1547753663.783059,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.78426,61184,0,6,1,64 15 17 F0 04 19 A9 0E 
1547753663.791413,61444,255,0,3,F0 FF 9D 26 1C FF FF FF 
1547753663.801513,61443,255,0,3,FF 00 22 FF 07 FF FF FF 
1547753663.802084,61184,255,0,3,64 06 2C 7D FF FF FF FF 
1547753663.802661,126720,6,71,3,01 04 FF FF FF FF FF F1 
1547753663.803234,61184,6,0,6,64 0E 15 00 FF FF FF FF 
1547753663.803811,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.804358,61184,0,6,1,64 15 18 F0 0B 19 A9 0E 
1547753663.804911,65534,255,6,3,5C 53 1D 53 1D FF FF FF 
1547753663.811348,61444,255,0,3,FE FF 9C 32 1C FF FF FF 
1547753663.82127,61443,255,0,3,FF 00 23 FF 07 FF FF FF 
1547753663.821844,61184,255,0,3,64 06 2A 7D FF FF FF FF 
1547753663.822438,61184,255,0,6,64 10 01 01 D4 02 05 7D 
1547753663.82301,65271,255,0,6,FF FF FF FF FF FF 19 01 
1547753663.823587,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.824158,60160,255,0,7,04 20 4E 00 01 FA C9 FA 
1547753663.82471,61184,0,6,1,64 15 19 F0 07 19 A9 0E 
1547753663.825309,0,0,6,3,30 FF FF FF F8 FF FF FF 
1547753663.8313,61444,255,0,3,FE FF 9B 2A 1C FF FF FF 
1547753663.841297,61443,255,0,3,FF 00 24 FF 06 FF FF FF 
1547753663.84187,61184,255,0,3,64 06 2F 7D FF FF FF FF 
1547753663.843011,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.844187,61184,0,6,1,64 15 1A F0 11 19 A9 0E 
1547753663.844763,65097,255,71,3,FF FF FF FF FF FF FF FF 
1547753663.845361,65091,255,71,3,00 00 FF FF 3F FF FF FF 
1547753663.845965,65092,255,71,3,00 00 FF FF 3F FF FF FF 
1547753663.851411,61444,255,0,3,FE FF 9D 26 1C FF FF FF 
1547753663.861288,61443,255,0,3,FF 00 24 FF 07 FF FF FF 
1547753663.861863,61184,255,0,3,64 06 2D 7D FF FF FF FF 
1547753663.863013,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.864213,61184,0,6,1,64 15 1B F0 0B 19 93 0E 
1547753663.871315,61444,255,0,3,FE FF 9D 26 1C FF FF FF 
1547753663.876453,60160,255,0,7,05 C0 5D 00 00 FF FF FF 
1547753663.881452,61443,255,0,3,FF 00 23 FF 07 FF FF FF 
1547753663.882022,61184,255,0,3,64 06 2D 7D FF FF FF FF 
1547753663.882614,65266,255,0,6,21 00 FF FF FF FF FF FF 
1547753663.883187,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.884213,61184,0,6,1,64 15 1C F0 0B 19 A9 0E 
1547753663.884789,65534,255,6,3,5C 53 1D 53 1D FF FF FF 
1547753663.885361,65265,255,71,6,FF 00 00 FF FF FF FF FF 
1547753663.885967,65531,255,6,6,00 05 87 F8 FF FF FF FF 
1547753663.886547,61445,255,3,6,7D FF FF FF FF FF FF FF 
1547753663.891448,61444,255,0,3,F0 FF 9D 22 1C FF FF FF 
1547753663.901296,61443,255,0,3,FF 00 26 FF 07 FF FF FF 
1547753663.901894,61184,255,0,3,64 06 2D 7D FF FF FF FF 
1547753663.902462,61184,6,0,6,64 0E 1F 00 FF FF FF FF 
1547753663.903045,126720,6,71,3,01 04 FF FF FF FF FF F1 
1547753663.903621,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.904462,61184,0,6,1,64 15 1D F0 0B 19 A9 0E 
1547753663.911337,61444,255,0,3,FE FF 9D 22 1C FF FF FF 
1547753663.92129,61443,255,0,3,FF 00 23 FF 07 FF FF FF 
1547753663.921863,61184,255,0,3,64 06 2D 7D FF FF FF FF 
1547753663.922437,61184,255,0,6,64 10 01 01 D3 02 05 7D 
1547753663.923035,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.923613,65237,255,0,6,FF FF FD FF FF FF FF FF 
1547753663.924236,61184,0,6,1,64 15 1E F0 0B 19 A9 0E 
1547753663.924813,65097,255,71,3,FF FF FF FF FF FF FF FF 
1547753663.925397,65535,255,71,3,5D FF FF F3 FF FF FF FF 
1547753663.925996,65091,255,71,3,00 00 FF FF 3F FF FF FF 
1547753663.926597,65092,255,71,3,00 00 FF FF 3F FF FF FF 
1547753663.931382,61444,255,0,3,FE FF 9D 2A 1C FF FF FF 
1547753663.941313,61443,255,0,3,FF 00 23 FF 07 FF FF FF 
1547753663.941888,61184,255,0,3,64 06 2B 7D FF FF FF FF 
1547753663.943012,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.944211,61184,0,6,1,64 15 1F F0 11 19 A9 0E 
1547753663.951308,61444,255,0,3,FE FF 9C 2E 1C FF FF FF 
1547753663.961287,61443,255,0,3,FF 00 24 FF 07 FF FF FF 
1547753663.961863,61184,255,0,3,64 06 2C 7D FF FF FF FF 
1547753663.962438,64947,255,0,6,FF FF 34 28 FF FF FF FF 
1547753663.963035,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.964212,61184,0,6,1,64 15 10 F0 11 19 A9 0E 
1547753663.964788,65265,255,71,6,FF 00 00 FF FF FF FF FF 
1547753663.965413,61445,255,3,6,7D FF FF FF FF FF FF FF 
1547753663.971339,61444,255,0,3,FE FF 9C 24 1C FF FF FF 
1547753663.981464,61443,255,0,3,FF 00 24 FF 07 FF FF FF 
1547753663.982038,61184,255,0,3,64 06 2F 7D FF FF FF FF 
1547753663.982614,65266,255,0,6,23 00 FF FF FF FF FF FF 
1547753663.983188,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753663.984216,61184,0,6,1,64 15 11 F0 0B 19 A9 0E 
1547753663.99134,61444,255,0,3,FE FF 9D 22 1C FF FF FF 
1547753664.00129,61443,255,0,3,FF 00 24 FF 07 FF FF FF 
1547753664.001892,61184,255,0,3,64 06 2E 7D FF FF FF FF 
1547753664.002464,61184,6,0,6,64 0E 29 00 FF FF FF FF 
1547753664.003037,126720,6,71,3,01 04 FF FF FF FF FF F1 
1547753664.003639,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753664.004362,61184,0,6,1,64 15 12 F0 0B 19 A9 0E 
1547753664.004913,65534,255,6,3,5C 53 1D 53 1D FF FF FF 
1547753664.0055,65535,255,6,6,73 FF FF FF FF FF FF FF 
1547753664.0061,65531,255,6,6,00 05 87 F8 FF FF FF FF 
1547753664.011327,61444,255,0,3,FE FF 9D 22 1C FF FF FF 
1547753664.021415,61443,255,0,3,FF 00 25 FF 06 FF FF FF 
1547753664.021964,61184,255,0,3,64 06 2E 7D FF FF FF FF 
1547753664.022539,61184,255,0,6,64 10 01 01 D3 02 05 7D 
1547753664.023138,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753664.023714,65247,255,0,6,8B 24 1C FF FF FF FF FF 
1547753664.024262,61184,0,6,1,64 15 13 F0 0B 19 A9 0E 
1547753664.031314,61444,255,0,3,FE FF 9D 1A 1C FF FF FF 
1547753664.032693,65535,255,23,7,22 FF FF 3C FF FF FF FF 
1547753664.04129,61443,255,0,3,FF 00 24 FF 07 FF FF FF 
1547753664.041892,61184,255,0,3,64 06 32 7D FF FF FF FF 
1547753664.042466,65263,255,0,6,FF FF FF 66 FF FF FF FA 
1547753664.043039,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753664.044265,61184,0,6,1,64 15 14 F0 04 19 93 0E 
1547753664.044841,65097,255,71,3,FF FF FF FF FF FF FF FF 
1547753664.045441,64991,255,71,7,FC FF FF FF FF FF FF FF 
1547753664.046016,65091,255,71,3,00 00 FF FF 3F FF FF FF 
1547753664.046601,65092,255,71,3,00 00 FF FF 3F FF FF FF 
1547753664.047174,65534,255,6,3,5C 27 1D 27 1D FF FF FF 
1547753664.051329,61444,255,0,3,F0 FF 9E 1C 1C FF FF FF 
