Time,PGN,DA,SA,Priority,Data
1.975785255432129,60928,255,71,6,4D 74 30 04 00 34 02 20 
1.9763226509094238,60928,255,6,6,4D 74 30 04 00 0E 00 20 
1.9769256114959717,60928,255,3,6,4D 74 30 04 00 03 02 20 
2.0036635398864746,60928,255,0,6,56 F5 29 04 00 00 02 20 
2.0058693885803223,61444,255,0,3,F0 FF 00 00 00 FF FF FF 
2.0062296390533447,59904,255,0,6,00 EE 00 
2.015803337097168,61443,255,0,3,FF 00 00 FF 00 FF FF FF 
2.016400098800659,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.0169732570648193,65266,255,0,6,00 00 FF FF FF FF FF FF 
2.0260276794433594,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.0358693599700928,61443,255,0,3,FF 00 00 FF 03 FF FF FF 
2.0364127159118652,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.0369811058044434,61184,6,0,6,64 0E 03 02 FF FF FF FF 
2.0459864139556885,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.047086238861084,60928,255,23,6,0C 6E 24 04 00 13 02 20 
2.0559349060058594,61443,255,0,3,FF 00 00 FF 03 FF FF FF 
2.05656099319458,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.057133436203003,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
2.057710647583008,65247,255,0,6,7D 5A 1C FF FF FF FF FF 
2.058251142501831,60416,255,0,7,20 22 00 05 FF E3 FE 00 
2.0659642219543457,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.0759334564208984,61443,255,0,3,FF 00 00 FF 03 FF FF FF 
2.0765044689178467,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.0770764350891113,65263,255,0,6,FF FF FF FE FF FF FF FA 
2.085954427719116,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.095907211303711,61443,255,0,3,FF 00 00 FF 03 FF FF FF 
2.0964770317077637,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.1059532165527344,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.1090776920318604,60160,255,0,7,01 20 1C DD 68 42 DC A0 
2.1159276962280273,61443,255,0,3,FF 00 00 FF 03 FF FF FF 
2.116499900817871,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.117103099822998,65266,255,0,6,00 00 FF FF FF FF FF FF 
2.1259541511535645,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.1358892917633057,61443,255,0,3,FF 00 00 FF 03 FF FF FF 
2.136498212814331,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.1370725631713867,61184,6,0,6,64 0E 0D 02 FF FF FF FF 
2.1459484100341797,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.155926465988159,61443,255,0,3,FF 00 00 FF 03 FF FF FF 
2.1564998626708984,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.1570723056793213,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
2.1576483249664307,65270,255,0,6,FF 00 43 FF 00 FF FF FF 
2.1581954956054688,60160,255,0,7,02 0F D5 8D 20 E3 7A 31 
2.1659438610076904,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.1758999824523926,61184,250,0,6,64 01 FF 00 00 FF FF FF 
2.17647385597229,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.1770691871643066,61443,255,0,3,FF 00 00 FF 03 FF FF FF 
2.185976505279541,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.1958723068237305,61443,255,0,3,FF 00 00 FF 03 FF FF FF 
2.1964149475097656,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.205918788909912,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.209113836288452,60160,255,0,7,03 F1 C0 44 FF FF 04 01 
2.2159583568573,61443,255,0,3,FF 00 00 FF 03 FF FF FF 
2.2165307998657227,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.2171292304992676,65266,255,0,6,00 00 FF FF FF FF FF FF 
2.2259278297424316,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.2359566688537598,61443,255,0,3,FF 00 00 FF 03 FF FF FF 
2.236524820327759,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.237100124359131,61184,6,0,6,64 0E 17 06 FF FF FF FF 
2.237675666809082,126720,6,3,3,01 01 FF FF FF FF FF F5 
2.2382500171661377,61184,0,6,1,64 15 10 F0 00 00 51 0E 
2.23882794380188,0,0,6,3,30 FF FF FF F8 FF FF FF 
2.2459537982940674,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.255875587463379,61443,255,0,3,FF 00 00 FF 03 FF FF FF 
2.256424903869629,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.2570228576660156,126720,6,71,3,01 04 FF FF FF FF FF F1 
2.2575862407684326,60928,255,0,6,56 F5 29 04 00 00 02 20 
2.2581353187561035,61184,0,6,1,64 15 10 F0 00 00 51 0E 
2.25871205329895,126720,6,3,3,01 01 FF FF FF FF FF F5 
2.259309768676758,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
2.2598683834075928,65534,255,6,3,5C A3 1C A3 1C FF FF FF 
2.260467529296875,65531,255,6,6,00 05 7D F8 FF FF FF FF 
2.261040687561035,60160,255,0,7,04 20 4E 00 01 FA C9 FA 
2.26137638092041,59904,255,71,6,00 EE 00 
2.2659058570861816,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
