Time,PGN,DA,SA,Prioirty,Data
1547754965.521132,61184,0,6,1,64 15 1F F0 C7 18 93 0E 
1547754965.523432,61444,255,0,3,FE FF 98 4C 1C FF FF FF 
1547754965.524025,65247,255,0,6,8B 36 1C FF FF FF FF FF 
1547754965.533452,61443,255,0,3,FF 00 21 FF 06 FF FF FF 
1547754965.533999,61184,255,0,3,64 06 25 7D FF FF FF FF 
1547754965.534603,65266,255,0,6,1E 00 FF FF FF FF FF FF 
1547754965.539499,126720,6,71,3,01 04 FF FF FF FF FF F1 
1547754965.540172,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754965.54137,61184,0,6,1,64 15 10 F0 0B 19 93 0E 
1547754965.543444,61444,255,0,3,FE FF 99 2E 1C FF FF FF 
1547754965.553386,61443,255,0,3,FF 00 24 FF 06 FF FF FF 
1547754965.553938,61184,255,0,3,64 06 29 7D FF FF FF FF 
1547754965.55451,61184,6,0,6,64 0E 1B 00 FF FF FF FF 
1547754965.559938,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754965.561133,61184,0,6,1,64 15 11 F0 11 19 93 0E 
1547754965.563403,61444,255,0,3,F0 FF 9B 28 1C FF FF FF 
1547754965.573378,61443,255,0,3,FF 00 24 FF 06 FF FF FF 
1547754965.573954,61184,255,0,3,64 06 2F 7D FF FF FF FF 
1547754965.574532,61184,255,0,6,64 10 01 01 D5 02 03 7D 
1547754965.579959,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754965.581157,61184,0,6,1,64 15 12 F0 11 19 93 0E 
1547754965.58176,65097,255,71,3,FF FF FF FF FF FF FF FF 
1547754965.582309,65531,255,6,6,00 05 A9 F8 FF FF FF FF 
1547754965.582881,65535,255,71,3,5D FF FF F3 FF FF FF FF 
1547754965.583482,65091,255,71,3,00 00 FF FF 3F FF FF FF 
1547754965.584008,61444,255,0,3,F0 FF 9D 24 1C FF FF FF 
1547754965.584587,65092,255,71,3,00 00 FF FF 3F FF FF FF 
1547754965.585206,65534,255,6,3,5C 27 1D 27 1D FF FF FF 
1547754965.59337,61443,255,0,3,FF 00 24 FF 06 FF FF FF 
1547754965.593952,61184,255,0,3,64 06 2F 7D FF FF FF FF 
1547754965.599949,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754965.601148,61184,0,6,1,64 15 13 F0 0B 19 93 0E 
1547754965.603446,61444,255,0,3,F0 FF 9D 2A 1C FF FF FF 
1547754965.613346,61443,255,0,3,FF 00 23 FF 06 FF FF FF 
1547754965.613915,61184,255,0,3,64 06 2E 7D FF FF FF FF 
1547754965.614488,64892,255,0,6,F8 80 F1 F0 00 CF 03 FD 
1547754965.619942,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754965.621136,61184,0,6,1,64 15 14 F0 11 19 93 0E 
1547754965.621738,65265,255,71,6,FF 00 00 FF FF FF FF FF 
1547754965.62231,65531,255,6,6,00 1B FF FF FF FF FF FF 
1547754965.622913,61445,255,3,6,7D FF FF FF FF FF FF FF 
1547754965.623534,61444,255,0,3,F0 FF 9D 42 1C FF FF FF 
1547754965.633386,61443,255,0,3,FF 00 21 FF 06 FF FF FF 
1547754965.633982,61184,255,0,3,64 06 2A 7D FF FF FF FF 
1547754965.634581,65266,255,0,6,20 00 FF FF FF FF FF FF 
1547754965.639434,126720,6,71,3,01 04 FF FF FF FF FF F1 
1547754965.640029,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754965.641277,61184,0,6,1,64 15 15 F0 73 19 93 0E 
1547754965.643403,61444,255,0,3,F0 FF 9B 56 1C FF FF FF 
1547754965.65335,61443,255,0,3,FF 00 21 FF 06 FF FF FF 
1547754965.653921,61184,255,0,3,64 06 28 7D FF FF FF FF 
1547754965.654494,61184,6,0,6,64 0E 25 00 FF FF FF FF 
1547754965.659927,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754965.661127,61184,0,6,1,64 15 16 F0 D0 18 93 0E 
1547754965.661731,65097,255,71,3,FF FF FF FF FF FF FF FF 
1547754965.662302,65128,255,71,6,3C FF FF FF FF FF FF FF 
1547754965.662876,65091,255,71,3,00 00 FF FF 3F FF FF FF 
1547754965.663474,65535,255,6,6,73 FF FF FF FF FF FF FF 
1547754965.66398,61444,255,0,3,F0 FF 9B 58 1C FF FF FF 
1547754965.66456,65092,255,71,3,00 00 FF FF 3F FF FF FF 
1547754965.673527,61443,255,0,3,FF 00 20 FF 06 FF FF FF 
1547754965.674094,61184,255,0,3,64 06 27 7D FF FF FF FF 
1547754965.674623,61184,255,0,6,64 10 01 01 D8 02 05 7D 
1547754965.679852,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754965.681117,61184,0,6,1,64 15 17 F0 C6 18 93 0E 
1547754965.683444,61444,255,0,3,F0 FF 9A 5E 1C FF FF FF 
1547754965.693391,61443,255,0,3,FF 00 20 FF 06 FF FF FF 
1547754965.693959,61184,255,0,3,64 06 26 7D FF FF FF FF 
1547754965.699908,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754965.701107,61184,0,6,1,64 15 18 F0 C6 18 93 0E 
1547754965.701706,65535,255,71,3,5E FF FF FF FF FF FF FF 
1547754965.702254,65265,255,71,6,FF 00 00 FF FF FF FF FF 
1547754965.702807,65534,255,6,3,5C 27 1D 27 1D FF FF FF 
1547754965.703381,65276,255,71,6,FF FF FF FF FF FF FF FF 
1547754965.703956,61444,255,0,3,F0 FF 9A 62 1C FF FF FF 
1547754965.704485,61184,0,71,6,F2 20 61 0F FF FF FF FF 
1547754965.705083,61446,255,71,6,FF CF FF FF FF FF FF FF 
1547754965.705661,64991,255,71,7,FD FF FF FF FF FF FF FF 
1547754965.706288,65531,255,6,6,00 05 A7 F8 FF FF FF FF 
1547754965.706931,61445,255,3,6,7D FF FF FF FF FF FF FF 
1547754965.713757,61443,255,0,3,FF 00 20 FF 06 FF FF FF 
1547754965.714324,61184,255,0,3,64 06 25 7D FF FF FF FF 
1547754965.714901,64947,255,0,6,FF FF 26 29 FF FF FF FF 
1547754965.715498,61184,255,0,7,64 07 00 00 FF FF FF FF 
1547754965.719898,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754965.721097,61184,0,6,1,64 15 19 F0 73 19 93 0E 
1547754965.723401,61444,255,0,3,F0 FF 99 5A 1C FF FF FF 
1547754965.733417,61443,255,0,3,FF 00 20 FF 06 FF FF FF 
1547754965.733991,61184,255,0,3,64 06 26 7D FF FF FF FF 
1547754965.734568,65266,255,0,6,1F 00 FF FF FF FF FF FF 
1547754965.739437,126720,6,71,3,01 04 FF FF FF FF FF F1 
1547754965.740038,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754965.741212,61184,0,6,1,64 15 1A F0 D0 18 93 0E 
1547754965.743362,61444,255,0,3,F0 FF 9A 5E 1C FF FF FF 
1547754965.753383,61443,255,0,3,FF 00 1F FF 06 FF FF FF 
1547754965.753957,61184,255,0,3,64 06 25 7D FF FF FF FF 
1547754965.754529,61184,6,0,6,64 0E 2F 00 FF FF FF FF 
1547754965.759904,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754965.761076,61184,0,6,1,64 15 1B F0 C6 18 93 0E 
1547754965.763429,61444,255,0,3,F0 FF 99 68 1C FF FF FF 
1547754965.773325,61443,255,0,3,FF 00 1F FF 06 FF FF FF 
1547754965.773896,61184,255,0,3,64 06 23 7D FF FF FF FF 
1547754965.774467,61184,255,0,6,64 10 01 01 D8 02 05 7D 
1547754965.775045,65247,255,0,6,8B 20 1C FF FF FF FF FF 
1547754965.779867,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754965.781066,61184,0,6,1,64 15 1C F0 C1 18 93 0E 
1547754965.781665,65097,255,71,3,FF FF FF FF FF FF FF FF 
1547754965.782235,65091,255,71,3,00 00 FF FF 3F FF FF FF 
1547754965.782834,65092,255,71,3,00 00 FF FF 3F FF FF FF 
1547754965.783341,61444,255,0,3,F0 FF 99 62 1C FF FF FF 
1547754965.783889,65534,255,6,3,5C 27 1D 27 1D FF FF FF 
1547754965.793383,61443,255,0,3,FF 00 1F FF 06 FF FF FF 
1547754965.793956,61184,255,0,3,64 06 23 7D FF FF FF FF 
1547754965.794503,65263,255,0,6,FF FF FF 63 FF FF FF FA 
1547754965.799809,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754965.801051,61184,0,6,1,64 15 1D F0 73 19 93 0E 
1547754965.803405,61444,255,0,3,F0 FF 99 5A 1C FF FF FF 
1547754965.813269,61443,255,0,3,FF 00 1F FF 06 FF FF FF 
1547754965.813844,61184,255,0,3,64 06 24 7D FF FF FF FF 
1547754965.819817,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754965.821039,61184,0,6,1,64 15 1E F0 D0 18 93 0E 
1547754965.821641,65265,255,71,6,FF 00 00 FF FF FF FF FF 
1547754965.822213,65531,255,6,6,00 05 A4 F8 FF FF FF FF 
1547754965.822814,61445,255,3,6,7D FF FF FF FF FF FF FF 
1547754965.823362,61444,255,0,3,F0 FF 99 56 1C FF FF FF 
1547754965.833309,61443,255,0,3,FF 00 20 FF 06 FF FF FF 
1547754965.833885,61184,255,0,3,64 06 24 7D FF FF FF FF 
1547754965.834483,65266,255,0,6,1E 00 FF FF FF FF FF FF 
1547754965.839342,126720,6,71,3,01 04 FF FF FF FF FF F1 
1547754965.83993,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754965.841154,61184,0,6,1,64 15 1F F0 C9 18 93 0E 
1547754965.843385,61444,255,0,3,F0 FF 99 4A 1C FF FF FF 
1547754965.853277,61443,255,0,3,FF 00 20 FF 06 FF FF FF 
1547754965.853855,61184,255,0,3,64 06 25 7D FF FF FF FF 
1547754965.85441,61184,6,0,6,64 0E 39 00 FF FF FF FF 
1547754965.859823,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754965.861023,61184,0,6,1,64 15 10 F0 0B 19 93 0E 
1547754965.861626,65097,255,71,3,FF FF FF FF FF FF FF FF 
1547754965.862193,65091,255,71,3,00 00 FF FF 3F FF FF FF 
1547754965.8628,65092,255,71,3,00 00 FF FF 3F FF FF FF 
1547754965.863369,61444,255,0,3,F0 FF 99 3A 1C FF FF FF 
1547754965.873219,61443,255,0,3,FF 00 21 FF 06 FF FF FF 
1547754965.873844,61184,255,0,3,64 06 27 7D FF FF FF FF 
1547754965.874414,61184,255,0,6,64 10 01 01 D4 02 05 7D 
1547754965.874947,65270,255,0,6,FF 00 3E FF 00 FF FF FF 
1547754965.87975,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754965.880945,61184,0,6,1,64 15 11 F0 CC 18 93 0E 
1547754965.883336,61444,255,0,3,F0 FF 9A 3E 1C FF FF FF 
1547754965.893338,61184,250,0,6,64 01 FF 00 00 FF FF FF 
1547754965.893941,61184,255,0,3,64 06 26 7D FF FF FF FF 
1547754965.894539,61443,255,0,3,FF 00 20 FF 06 FF FF FF 
1547754965.899787,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754965.900985,61184,0,6,1,64 15 12 F0 CC 18 93 0E 
1547754965.901534,65534,255,6,3,5C 27 1D 27 1D FF FF FF 
1547754965.902112,65265,255,71,6,FF 00 00 FF FF FF FF FF 
1547754965.90271,61445,255,3,6,7D FF FF FF FF FF FF FF 
1547754965.903309,61444,255,0,3,F0 FF 9A 42 1C FF FF FF 
1547754965.913196,61443,255,0,3,FF 00 20 FF 06 FF FF FF 
1547754965.91381,61184,255,0,3,64 06 25 7D FF FF FF FF 
1547754965.91978,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754965.920976,61184,0,6,1,64 15 13 F0 73 19 93 0E 
1547754965.923303,61444,255,0,3,F0 FF 99 36 1C FF FF FF 
1547754965.933524,61443,255,0,3,FF 00 21 FF 06 FF FF FF 
1547754965.934095,61184,255,0,3,64 06 27 7D FF FF FF FF 
1547754965.934671,65266,255,0,6,1F 00 FF FF FF FF FF FF 
1547754965.939321,126720,6,71,3,01 04 FF FF FF FF FF F1 
1547754965.93992,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754965.941091,61184,0,6,1,64 15 14 F0 07 19 93 0E 
1547754965.941691,65531,255,6,6,00 05 A4 F8 FF FF FF FF 
1547754965.943268,61444,255,0,3,F0 FF 9A 32 1C FF FF FF 
1547754965.953211,61443,255,0,3,FF 00 21 FF 06 FF FF FF 
1547754965.953788,61184,255,0,3,64 06 27 7D FF FF FF FF 
1547754965.954335,61184,6,0,6,64 0E 43 00 FF FF FF FF 
1547754965.959786,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754965.960934,0,0,6,3,30 FF FF FF F8 FF FF FF 
1547754965.961472,61184,0,6,1,64 15 15 F0 07 19 93 0E 
1547754965.963257,61444,255,0,3,F0 FF 9A 32 1C FF FF FF 
1547754965.973276,61443,255,0,3,FF 00 21 FF 06 FF FF FF 
1547754965.973852,61184,255,0,3,64 06 27 7D FF FF FF FF 
1547754965.974425,61184,255,0,6,64 10 01 01 D3 02 05 7D 
1547754965.979751,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754965.980946,61184,0,6,1,64 15 16 F0 07 19 93 0E 
1547754965.981549,65097,255,71,3,FF FF FF FF FF FF FF FF 
1547754965.982122,65091,255,71,3,00 00 FF FF 3F FF FF FF 
1547754965.982723,65092,255,71,3,00 00 FF FF 3F FF FF FF 
1547754965.98332,65534,255,6,3,5C 27 1D 27 1D FF FF FF 
1547754965.983839,61444,255,0,3,F0 FF 9A 28 1C FF FF FF 
1547754965.993188,61443,255,0,3,FF 00 22 FF 06 FF FF FF 
1547754965.99379,61184,255,0,3,64 06 28 7D FF FF FF FF 
1547754965.994334,65262,255,0,6,54 43 FF FF FF FF FF FF 
1547754965.999707,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754966.000894,61184,0,6,1,64 15 17 F0 11 19 93 0E 
1547754966.00321,61444,255,0,3,F0 FF 9B 26 1C FF FF FF 
1547754966.013282,61443,255,0,3,FF 00 21 FF 06 FF FF FF 
1547754966.013855,61184,255,0,3,64 06 28 7D FF FF FF FF 
1547754966.01973,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754966.020926,61184,0,6,1,64 15 18 F0 0B 19 93 0E 
1547754966.021528,65265,255,71,6,FF 00 00 FF FF FF FF FF 
1547754966.022129,61445,255,3,6,7D FF FF FF FF FF FF FF 
1547754966.023478,61444,255,0,3,F0 FF 9B 2C 1C FF FF FF 
1547754966.02405,65247,255,0,6,8B 20 1C FF FF FF FF FF 
1547754966.033222,61443,255,0,3,FF 00 21 FF 06 FF FF FF 
1547754966.033798,61184,255,0,3,64 06 27 7D FF FF FF FF 
1547754966.03437,65266,255,0,6,1F 00 FF FF FF FF FF FF 
1547754966.039271,126720,6,71,3,01 04 FF FF FF FF FF F1 
1547754966.039945,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754966.041144,61184,0,6,1,64 15 19 F0 11 19 93 0E 
1547754966.04319,61444,255,0,3,F0 FF 9A 2C 1C FF FF FF 
1547754966.053164,61443,255,0,3,FF 00 21 FF 06 FF FF FF 
1547754966.053739,61184,255,0,3,64 06 27 7D FF FF FF FF 
1547754966.054309,61184,6,0,6,64 0E 4D 00 FF FF FF FF 
1547754966.059736,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754966.060908,61184,0,6,1,64 15 1A F0 11 19 93 0E 
1547754966.061506,65097,255,71,3,FF FF FF FF FF FF FF FF 
1547754966.06208,65531,255,6,6,00 05 A7 F8 FF FF FF FF 
1547754966.062664,65535,255,71,3,5D FF FF F3 FF FF FF FF 
1547754966.063257,65091,255,71,3,00 00 FF FF 3F FF FF FF 
1547754966.063776,61444,255,0,3,F0 FF 9A 22 1C FF FF FF 
1547754966.064345,65092,255,71,3,00 00 FF FF 3F FF FF FF 
1547754966.073196,61443,255,0,3,FF 00 21 FF 06 FF FF FF 
1547754966.073772,61184,255,0,3,64 06 28 7D FF FF FF FF 
1547754966.074317,61184,255,0,6,64 10 01 01 D2 02 05 7D 
1547754966.074951,65271,255,0,6,FF FF FF FF FF FF FA 00 
1547754966.079673,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754966.080894,61184,0,6,1,64 15 1B F0 0B 19 93 0E 
1547754966.0832,61444,255,0,3,F0 FF 9B 20 1C FF FF FF 
1547754966.093141,61443,255,0,3,FF 00 22 FF 06 FF FF FF 
1547754966.093741,61184,255,0,3,64 06 29 7D FF FF FF FF 
1547754966.099716,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754966.100885,61184,0,6,1,64 15 1C F0 0B 19 93 0E 
1547754966.101487,65534,255,6,3,5C 27 1D 27 1D FF FF FF 
1547754966.102035,65265,255,71,6,FF 00 00 FF FF FF FF FF 
1547754966.102638,61445,255,3,6,7D FF FF FF FF FF FF FF 
1547754966.103333,61444,255,0,3,F0 FF 9B 1C 1C FF FF FF 
1547754966.113287,61443,255,0,3,FF 00 22 FF 06 FF FF FF 
1547754966.113855,61184,255,0,3,64 06 2A 7D FF FF FF FF 
1547754966.119706,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754966.120951,61184,0,6,1,64 15 1D F0 04 19 93 0E 
1547754966.123179,61444,255,0,3,F0 FF 9B 0E 1C FF FF FF 
1547754966.133148,61443,255,0,3,FF 00 23 FF 06 FF FF FF 
1547754966.133747,61184,255,0,3,64 06 2C 7D FF FF FF FF 
1547754966.134319,65266,255,0,6,20 00 FF FF FF FF FF FF 
1547754966.139245,126720,6,71,3,01 04 FF FF FF FF FF F1 
1547754966.139844,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754966.141068,61184,0,6,1,64 15 1E F0 02 19 93 0E 
1547754966.141645,65535,255,6,6,73 FF FF FF FF FF FF FF 
1547754966.143166,61444,255,0,3,F0 FF 9C 14 1C FF FF FF 
1547754966.153139,61443,255,0,3,FF 00 22 FF 06 FF FF FF 
1547754966.153713,61184,255,0,3,64 06 2B 7D FF FF FF FF 
1547754966.154287,61184,6,0,6,64 0E 57 00 FF FF FF FF 
1547754966.159686,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754966.160933,61184,0,6,1,64 15 1F F0 09 19 93 0E 
1547754966.163158,61444,255,0,3,F0 FF 9B 1E 1C FF FF FF 
1547754966.16908,65535,255,23,7,22 FF FF 3C FF FF FF FF 
1547754966.173156,61443,255,0,3,FF 00 22 FF 06 FF FF FF 
1547754966.173726,61184,255,0,3,64 06 2A 7D FF FF FF FF 
1547754966.17424,61184,255,0,6,64 10 01 01 D1 02 05 7D 
1547754966.17484,65237,255,0,6,FF FF FD FF FF FF FF FF 
1547754966.179674,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754966.180852,61184,0,6,1,64 15 10 F0 04 19 93 0E 
1547754966.181447,65097,255,71,3,FF FF FF FF FF FF FF FF 
1547754966.182045,64991,255,71,7,FD FF FF FF FF FF FF FF 
1547754966.182648,65091,255,71,3,00 00 FF FF 3F FF FF FF 
1547754966.183195,61444,255,0,3,F0 FF 9B 1A 1C FF FF FF 
1547754966.18377,65092,255,71,3,00 00 FF FF 3F FF FF FF 
1547754966.184338,65531,255,6,6,00 05 A9 F8 FF FF FF FF 
1547754966.184879,65534,255,6,3,5C 27 1D 27 1D FF FF FF 
1547754966.193085,61443,255,0,3,FF 00 22 FF 06 FF FF FF 
1547754966.19366,61184,255,0,3,64 06 2B 7D FF FF FF FF 
1547754966.199665,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754966.200911,61184,0,6,1,64 15 11 F0 04 19 93 0E 
1547754966.20324,61444,255,0,3,F0 FF 9B 18 1C FF FF FF 
1547754966.213057,61443,255,0,3,FF 00 22 FF 06 FF FF FF 
1547754966.213657,61184,255,0,3,64 06 2B 7D FF FF FF FF 
1547754966.214228,64947,255,0,6,FF FF 32 29 FF FF FF FF 
1547754966.219658,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754966.220876,61184,0,6,1,64 15 12 F0 04 19 93 0E 
1547754966.22148,65265,255,71,6,FF 00 00 FF FF FF FF FF 
1547754966.222077,61446,255,71,6,FF CF FF FF FF FF FF FF 
1547754966.222653,61445,255,3,6,7D FF FF FF FF FF FF FF 
1547754966.223199,61444,255,0,3,F0 FF 9B 18 1C FF FF FF 
1547754966.233093,61443,255,0,3,FF 00 22 FF 06 FF FF FF 
1547754966.233696,61184,255,0,3,64 06 2B 7D FF FF FF FF 
1547754966.234295,65266,255,0,6,20 00 FF FF FF FF FF FF 
1547754966.23916,126720,6,71,3,01 04 FF FF FF FF FF F1 
1547754966.239752,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754966.241016,61184,0,6,1,64 15 13 F0 04 19 93 0E 
1547754966.243195,61444,255,0,3,F0 FF 9B 14 1C FF FF FF 
1547754966.253086,61443,255,0,3,FF 00 23 FF 06 FF FF FF 
1547754966.253664,61184,255,0,3,64 06 2C 7D FF FF FF FF 
1547754966.254259,61184,6,0,6,64 0E 61 00 FF FF FF FF 
1547754966.25966,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754966.260882,61184,0,6,1,64 15 14 F0 09 19 93 0E 
1547754966.261433,65097,255,71,3,FF FF FF FF FF FF FF FF 
1547754966.262031,65091,255,71,3,00 00 FF FF 3F FF FF FF 
1547754966.262633,65092,255,71,3,00 00 FF FF 3F FF FF FF 
1547754966.263204,61444,255,0,3,F0 FF 9C 0A 1C FF FF FF 
1547754966.273097,61443,255,0,3,FF 00 23 FF 06 FF FF FF 
1547754966.273701,61184,255,0,3,64 06 2D 7D FF FF FF FF 
1547754966.274275,61184,255,0,6,64 10 01 01 D0 02 05 7D 
1547754966.274818,65247,255,0,6,8A 20 1C FF FF FF FF FF 
1547754966.279591,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754966.280805,61184,0,6,1,64 15 15 F0 02 19 93 0E 
1547754966.283198,61444,255,0,3,F0 FF 9C 12 1C FF FF FF 
1547754966.293206,61443,255,0,3,FF 00 23 FF 06 FF FF FF 
1547754966.293802,61184,255,0,3,64 06 2C 7D FF FF FF FF 
1547754966.29435,65263,255,0,6,FF FF FF 64 FF FF FF FA 
1547754966.299628,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754966.300847,61184,0,6,1,64 15 16 F0 09 19 93 0E 
1547754966.301377,65534,255,6,3,5C 27 1D 27 1D FF FF FF 
1547754966.301971,65265,255,71,6,FF 00 00 FF FF FF FF FF 
1547754966.302575,65531,255,6,6,00 05 AF F8 FF FF FF FF 
1547754966.303147,61444,255,0,3,F0 FF 9C 1A 1C FF FF FF 
1547754966.303682,61445,255,3,6,7D FF FF FF FF FF FF FF 
1547754966.313068,61443,255,0,3,FF 00 23 FF 06 FF FF FF 
1547754966.313646,61184,255,0,3,64 06 2B 7D FF FF FF FF 
1547754966.319577,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754966.320797,61184,0,6,1,64 15 17 F0 04 19 93 0E 
1547754966.323142,61444,255,0,3,F0 FF 9B 0E 1C FF FF FF 
1547754966.333388,61443,255,0,3,FF 00 23 FF 06 FF FF FF 
1547754966.333932,61184,255,0,3,64 06 2D 7D FF FF FF FF 
1547754966.334532,65266,255,0,6,21 00 FF FF FF FF FF FF 
1547754966.33916,126720,6,71,3,01 04 FF FF FF FF FF F1 
1547754966.339754,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754966.340953,61184,0,6,1,64 15 18 F0 02 19 93 0E 
1547754966.343083,61444,255,0,3,F0 FF 9C 0C 1C FF FF FF 
1547754966.353053,61443,255,0,3,FF 00 23 FF 06 FF FF FF 
1547754966.353624,61184,255,0,3,64 06 2D 7D FF FF FF FF 
1547754966.354172,61184,6,0,6,64 0E 6B 00 FF FF FF FF 
1547754966.359624,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754966.360845,61184,0,6,1,64 15 19 F0 02 19 93 0E 
1547754966.363046,61444,255,0,3,F0 FF 9C 0E 1C FF FF FF 
1547754966.373115,61443,255,0,3,FF 00 23 FF 06 FF FF FF 
1547754966.373692,61184,255,0,3,64 06 2D 7D FF FF FF FF 
1547754966.374237,61184,255,0,6,64 10 01 01 D0 02 05 7D 
1547754966.374837,65270,255,0,6,FF 00 3E FF 00 FF FF FF 
1547754966.37959,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754966.380808,61184,0,6,1,64 15 1A F0 02 19 93 0E 
1547754966.381386,65097,255,71,3,FF FF FF FF FF FF FF FF 
1547754966.381984,65091,255,71,3,00 00 FF FF 3F FF FF FF 
1547754966.382584,65092,255,71,3,00 00 FF FF 3F FF FF FF 
1547754966.383115,65534,255,6,3,5C 27 1D 27 1D FF FF FF 
1547754966.383694,61444,255,0,3,F0 FF 9C 04 1C FF FF FF 
1547754966.393082,61443,255,0,3,FF 00 24 FF 06 FF FF FF 
1547754966.393653,61184,255,0,3,64 06 2F 7D FF FF FF FF 
1547754966.399579,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754966.400824,61184,0,6,1,64 15 1B F0 13 19 93 0E 
1547754966.403027,61444,255,0,3,F0 FF 9D 04 1C FF FF FF 
1547754966.412971,61443,255,0,3,FF 00 24 FF 06 FF FF FF 
1547754966.413544,61184,255,0,3,64 06 2F 7D FF FF FF FF 
1547754966.41957,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754966.420814,61184,0,6,1,64 15 1C F0 13 19 93 0E 
1547754966.42139,65265,255,71,6,FF 00 00 FF FF FF FF FF 
1547754966.421989,65531,255,6,6,00 05 B1 F8 FF FF FF FF 
1547754966.422588,61445,255,3,6,7D FF FF FF FF FF FF FF 
1547754966.423337,61444,255,0,3,F0 FF 9D 0E 1C FF FF FF 
1547754966.423911,65530,255,0,6,02 2C 00 00 18 0C 00 81 
1547754966.433034,61443,255,0,3,FF 00 23 FF 06 FF FF FF 
1547754966.433611,61184,255,0,3,64 06 2E 7D FF FF FF FF 
1547754966.434207,65266,255,0,6,21 00 FF FF FF FF FF FF 
1547754966.439094,126720,6,71,3,01 04 FF FF FF FF FF F1 
1547754966.439729,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754966.440953,61184,0,6,1,64 15 1D F0 02 19 93 0E 
1547754966.443057,61444,255,0,3,F0 FF 9D 12 1C FF FF FF 
1547754966.452996,61443,255,0,3,FF 00 23 FF 06 FF FF FF 
1547754966.453574,61184,255,0,3,64 06 2D 7D FF FF FF FF 
1547754966.454148,61184,6,0,6,64 0E 75 00 FF FF FF FF 
1547754966.454723,65269,255,0,6,C8 FF FF FF FF 3B FF FF 
1547754966.459568,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754966.460794,61184,0,6,1,64 15 1E F0 09 19 93 0E 
1547754966.461374,65097,255,71,3,FF FF FF FF FF FF FF FF 
1547754966.461944,65091,255,71,3,00 00 FF FF 3F FF FF FF 
1547754966.462542,65092,255,71,3,00 00 FF FF 3F FF FF FF 
1547754966.463076,61444,255,0,3,F0 FF 9C 0C 1C FF FF FF 
1547754966.473024,61443,255,0,3,FF 00 24 FF 06 FF FF FF 
1547754966.473639,61184,255,0,3,64 06 2E 7D FF FF FF FF 
1547754966.474213,61184,255,0,6,64 10 01 01 D0 02 05 7D 
1547754966.478596,59904,255,6,6,E5 FE 00 
1547754966.479571,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754966.480836,61184,0,6,1,64 15 1F F0 02 19 93 0E 
1547754966.483038,61444,255,0,3,F0 FF 9D 0C 1C FF FF FF 
1547754966.492983,61443,255,0,3,FF 00 24 FF 06 FF FF FF 
1547754966.493556,61184,255,0,3,64 06 2E 7D FF FF FF FF 
1547754966.494103,65129,255,0,6,E2 24 B4 27 FF FF 60 FE 
1547754966.499526,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754966.500749,61184,0,6,1,64 15 10 F0 02 19 93 0E 
