Time,PGN,DA,SA,Prioirty,Data
1547754033.902739,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
1547754033.903336,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754033.90391,65262,255,0,6,52 41 FF FF FF FF FF FF 
1547754033.907015,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754033.907586,61184,0,6,1,64 15 10 F0 00 00 A9 0E 
1547754033.912814,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754033.922777,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
1547754033.92335,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754033.927029,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754033.9276,61184,0,6,1,64 15 10 F0 00 00 A9 0E 
1547754033.928174,65097,255,71,3,FF FF FF FF FF FF FF FF 
1547754033.928751,65091,255,71,3,FF FF FF FF FF FF FF FF 
1547754033.92935,65092,255,71,3,00 00 FF FF 3F FF FF FF 
1547754033.929926,65534,255,6,3,5C 53 1D 53 1D FF FF FF 
1547754033.932784,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754033.933359,65247,255,0,6,7D 52 1D FF FF FF FF FF 
1547754033.936237,60928,255,0,6,56 F5 29 04 00 00 02 20 
1547754033.936807,60160,255,0,7,05 C0 5D 00 00 FF FF FF 
1547754033.942778,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754033.943375,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754033.943933,65266,255,0,6,00 00 FF FF FF FF FF FF 
1547754033.947027,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754033.947576,61184,0,6,1,64 15 10 F0 00 00 93 0E 
1547754033.952804,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754033.962753,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754033.963326,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754033.963884,61184,6,0,6,64 0E 21 00 FF FF FF FF 
1547754033.967028,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754033.967577,61184,0,6,1,64 15 10 F0 00 00 93 0E 
1547754033.96815,65534,255,6,3,5C 27 1D 27 1D FF FF FF 
1547754033.968727,65265,255,71,6,FF 00 00 FF FF FF FF FF 
1547754033.969328,61445,255,3,6,FF FF FF FF FF FF FF FF 
1547754033.972785,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754033.982764,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754033.983378,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754033.983924,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
1547754033.984498,65271,255,0,6,FF FF FF FF FF FF FA 00 
1547754033.986914,126720,6,71,3,01 04 FF FF FF FF FF F1 
1547754033.987528,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754033.988101,61184,0,6,1,64 15 10 F0 00 00 93 0E 
1547754033.992793,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.002745,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
1547754034.003341,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.00703,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754034.007602,61184,0,6,1,64 15 10 F0 00 00 A9 0E 
1547754034.008177,65097,255,71,3,FF FF FF FF FF FF FF FF 
1547754034.008754,65091,255,71,3,FF FF FF FF FF FF FF FF 
1547754034.009354,65092,255,71,3,00 00 FF FF 3F FF FF FF 
1547754034.009954,65534,255,6,3,5C 53 1D 53 1D FF FF FF 
1547754034.012787,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.022751,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754034.02338,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.027017,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754034.02758,61184,0,6,1,64 15 10 F0 00 00 93 0E 
1547754034.032806,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.035655,60928,255,71,6,4D 74 30 04 00 34 02 20 
1547754034.03623,60928,255,6,6,4D 74 30 04 00 0E 00 20 
1547754034.036802,60928,255,3,6,4D 74 30 04 00 03 02 20 
1547754034.042781,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754034.04338,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.043954,65266,255,0,6,00 00 FF FF FF FF FF FF 
1547754034.047032,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754034.04758,61184,0,6,1,64 15 10 F0 00 00 93 0E 
1547754034.048154,65534,255,6,3,5C 27 1D 27 1D FF FF FF 
1547754034.048714,65265,255,71,6,FF 00 00 FF FF FF FF FF 
1547754034.049314,61445,255,3,6,FF FF FF FF FF FF FF FF 
1547754034.052804,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.062758,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754034.06333,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.063902,61184,6,0,6,64 0E 2B 00 FF FF FF FF 
1547754034.067032,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754034.067603,61184,0,6,1,64 15 10 F0 00 00 93 0E 
1547754034.072805,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.082782,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
1547754034.083355,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.083952,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
1547754034.08453,65237,255,0,6,FF FF FC FF FF FF FF FF 
1547754034.086913,126720,6,71,3,01 04 FF FF FF FF FF F1 
1547754034.087554,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754034.088103,61184,0,6,1,64 15 10 F0 00 00 A9 0E 
1547754034.088655,65534,255,6,3,5C 53 1D 53 1D FF FF FF 
1547754034.092816,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.102767,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754034.103339,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.107056,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754034.107604,61184,0,6,1,64 15 10 F0 00 00 93 0E 
1547754034.112807,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.122758,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754034.123356,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.123928,64947,255,0,6,FF FF 36 29 FF FF FF FF 
1547754034.127031,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754034.12758,61184,0,6,1,64 15 10 F0 00 00 93 0E 
1547754034.128179,65097,255,71,3,FF FF FF FF FF FF FF FF 
1547754034.128756,65091,255,71,3,FF FF FF FF FF FF FF FF 
1547754034.129356,65092,255,71,3,00 00 FF FF 3F FF FF FF 
1547754034.129917,65534,255,6,3,5C 27 1D 27 1D FF FF FF 
1547754034.132816,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.142768,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754034.143355,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.143939,65266,255,0,6,00 00 FF FF FF FF FF FF 
1547754034.147032,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754034.147606,61184,0,6,1,64 15 10 F0 00 00 93 0E 
1547754034.152807,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.162783,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754034.163382,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.163955,61184,6,0,6,64 0E 35 00 FF FF FF FF 
1547754034.167057,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754034.167607,61184,0,6,1,64 15 10 F0 00 00 93 0E 
1547754034.168159,65265,255,71,6,FF 00 00 FF FF FF FF FF 
1547754034.168782,61445,255,3,6,FF FF FF FF FF FF FF FF 
1547754034.172808,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.182759,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754034.183334,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.183906,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
1547754034.184483,65247,255,0,6,7D 26 1D FF FF FF FF FF 
1547754034.186936,126720,6,71,3,01 04 FF FF FF FF FF F1 
1547754034.187559,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754034.18813,61184,0,6,1,64 15 10 F0 00 00 93 0E 
1547754034.192834,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.202815,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754034.20339,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.203964,65263,255,0,6,FF FF FF 00 FF FF FF FA 
1547754034.207365,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547754034.207914,61184,0,6,1,64 15 10 F0 00 00 93 0E 
1547754034.208491,65097,255,71,3,FF FF FF FF FF FF FF FF 
1547754034.209054,65535,255,71,3,5D FF FF F3 FF FF FF FF 
1547754034.209694,65091,255,71,3,00 00 FF FF 3F FF FF FF 
1547754034.212899,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.22282,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
1547754034.223392,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.232829,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.24282,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754034.243417,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.243992,65266,255,0,6,00 00 FF FF FF FF FF FF 
1547754034.252846,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.262822,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
1547754034.263395,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.263989,61184,6,0,6,64 0E 3F 00 FF FF FF FF 
1547754034.272875,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.282822,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754034.283394,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.283968,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
1547754034.284545,65270,255,0,6,FF 00 41 FF 00 FF FF FF 
1547754034.292851,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.302823,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
1547754034.303394,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.312849,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.322798,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754034.323397,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.332846,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.333445,65530,255,0,6,02 2C 00 00 18 0C 00 00 
1547754034.342874,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
1547754034.343472,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.344044,65266,255,0,6,00 00 FF FF FF FF FF FF 
1547754034.352876,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.362826,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754034.363397,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.363971,61184,6,0,6,64 0E 49 00 FF FF FF FF 
1547754034.364548,65269,255,0,6,C8 FF FF FF FF 3B FF FF 
1547754034.372875,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.382827,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754034.383399,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.38397,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
1547754034.392852,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.402826,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754034.403397,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.403972,65129,255,0,6,32 25 7E 27 FF FF 60 FE 
1547754034.412875,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.422825,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
1547754034.423401,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.432875,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.433452,65247,255,0,6,7D 08 1D FF FF FF FF FF 
1547754034.442853,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
1547754034.443425,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.444024,65266,255,0,6,00 00 FF FF FF FF FF FF 
1547754034.452876,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.462828,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
1547754034.463403,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.463975,61184,6,0,6,64 0E 53 06 FF FF FF FF 
1547754034.472852,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.482827,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
1547754034.483427,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.484,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
1547754034.49288,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.50283,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
1547754034.503402,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.512878,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.522829,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
1547754034.523405,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.523978,64892,255,0,6,F8 80 F0 F0 00 CF 03 FC 
1547754034.532911,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.542862,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754034.543437,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.54401,65266,255,0,6,00 00 FF FF FF FF FF FF 
1547754034.552887,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.562864,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
1547754034.563438,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.564012,61184,6,0,6,64 0E 5D 06 FF FF FF FF 
1547754034.572887,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.582837,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754034.583412,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.583986,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
1547754034.592862,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.602844,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754034.603415,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.612892,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.622842,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754034.623414,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.624012,64947,255,0,6,FF FF 36 29 FF FF FF FF 
1547754034.62459,61184,255,0,7,64 07 00 00 FF FF FF FF 
1547754034.632918,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.642895,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754034.643442,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.644067,65266,255,0,6,00 00 FF FF FF FF FF FF 
1547754034.652886,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.662846,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754034.663446,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.66402,61184,6,0,6,64 0E 67 06 FF FF FF FF 
1547754034.672924,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.682847,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754034.683417,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.68399,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
1547754034.684567,65247,255,0,6,7D 02 1D FF FF FF FF FF 
1547754034.692898,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.702847,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754034.703442,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.704016,65263,255,0,6,FF FF FF 00 FF FF FF FA 
1547754034.712898,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.722851,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754034.723421,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.7329,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.742826,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754034.743391,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.74399,65266,255,0,6,00 00 FF FF FF FF FF FF 
1547754034.752903,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.76285,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754034.763421,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.763993,61184,6,0,6,64 0E 71 06 FF FF FF FF 
1547754034.7729,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.782875,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
1547754034.783448,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.784021,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
1547754034.784598,65270,255,0,6,FF 00 3F FF 00 FF FF FF 
1547754034.792901,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.802854,61184,250,0,6,64 01 FF 00 00 FF FF FF 
1547754034.803425,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.803995,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
1547754034.812901,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.822853,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754034.82345,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.832904,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.842902,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
1547754034.843473,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.844048,65266,255,0,6,00 00 FF FF FF FF FF FF 
1547754034.852926,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.862854,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
1547754034.86345,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.864023,61184,6,0,6,64 0E 7B 06 FF FF FF FF 
1547754034.872906,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.882876,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754034.883475,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.884049,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
1547754034.89293,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.902882,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754034.903455,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.90405,65262,255,0,6,52 41 FF FF FF FF FF FF 
1547754034.912864,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.922903,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
1547754034.923477,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.932907,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.933479,65247,255,0,6,7D 08 1D FF FF FF FF FF 
1547754034.942882,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754034.943479,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.944053,65266,255,0,6,00 00 FF FF FF FF FF FF 
1547754034.952932,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.962858,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754034.963456,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.964027,61184,6,0,6,64 0E 85 06 FF FF FF FF 
1547754034.972932,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754034.982884,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754034.983458,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754034.98403,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
1547754034.984605,65271,255,0,6,FF FF FF FF FF FF F8 00 
1547754034.992886,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754035.002886,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
1547754035.003456,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754035.012912,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754035.022886,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754035.023457,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754035.026586,60928,255,71,6,4D 74 30 04 00 34 02 20 
1547754035.02718,60928,255,6,6,4D 74 30 04 00 0E 00 20 
1547754035.027758,60928,255,3,6,4D 74 30 04 00 03 02 20 
1547754035.032933,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754035.04291,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754035.043508,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754035.044082,65266,255,0,6,00 00 FF FF FF FF FF FF 
1547754035.052932,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754035.062885,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754035.063458,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754035.064032,61184,6,0,6,64 0E 8F 06 FF FF FF FF 
1547754035.072935,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754035.08286,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
1547754035.083461,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754035.084032,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
1547754035.084609,65237,255,0,6,FF FF FC FF FF FF FF FF 
1547754035.092936,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754035.102688,60928,255,23,6,0C 6E 24 04 00 13 02 20 
1547754035.103258,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547754035.103836,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
1547754035.112936,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547754035.122887,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
