Time,PGN,DA,SA,Priority,Data
4.382343530654907,60928,255,71,6,4D 74 30 04 00 34 02 20 
4.38291597366333,60928,255,6,6,4D 74 30 04 00 0E 00 20 
4.383487939834595,60928,255,3,6,4D 74 30 04 00 03 02 20 
4.410146236419678,60928,255,0,6,56 F5 29 04 00 00 02 20 
4.412290811538696,61444,255,0,3,F0 FF 00 00 00 FF FF FF 
4.4126482009887695,59904,255,0,6,00 EE 00 
4.422242641448975,61443,255,0,3,FF 00 00 FF 00 FF FF FF 
4.422767162322998,61184,255,0,3,64 06 00 7D FF FF FF FF 
4.42339015007019,65266,255,0,6,00 00 FF FF FF FF FF FF 
4.432465076446533,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
4.44228458404541,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
4.442828178405762,61184,255,0,3,64 06 00 7D FF FF FF FF 
4.443405866622925,61184,6,0,6,64 0E 03 02 FF FF FF FF 
4.452393054962158,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
4.453963041305542,60928,255,23,6,0C 6E 24 04 00 13 02 20 
4.4623894691467285,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
4.462963819503784,61184,255,0,3,64 06 00 7D FF FF FF FF 
4.463536500930786,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
4.464115619659424,65247,255,0,6,7D 04 1D FF FF FF FF FF 
4.46468710899353,60416,255,0,7,20 22 00 05 FF E3 FE 00 
4.47230863571167,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
4.482341766357422,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
4.482935905456543,61184,255,0,3,64 06 00 7D FF FF FF FF 
4.483511447906494,65263,255,0,6,FF FF FF FE FF FF FF FA 
4.4923107624053955,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
4.5023393630981445,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
4.502828359603882,61184,255,0,3,64 06 00 7D FF FF FF FF 
4.512364864349365,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
4.515511512756348,60160,255,0,7,01 20 1C DD 68 42 DC A0 
4.522387266159058,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
4.5229597091674805,61184,255,0,3,64 06 00 7D FF FF FF FF 
4.523535251617432,65266,255,0,6,00 00 FF FF FF FF FF FF 
4.532386779785156,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
4.542302370071411,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
4.54287052154541,61184,255,0,3,64 06 00 7D FF FF FF FF 
4.543442249298096,61184,6,0,6,64 0E 0D 02 FF FF FF FF 
4.552346229553223,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
4.5622944831848145,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
4.562868595123291,61184,255,0,3,64 06 00 7D FF FF FF FF 
4.563442230224609,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
4.564020395278931,65270,255,0,6,FF 00 41 FF 00 FF FF FF 
4.5646185874938965,60160,255,0,7,02 0F D5 8D 20 E3 7A 31 
4.5723772048950195,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
4.58229398727417,61184,250,0,6,64 01 FF 00 00 FF FF FF 
4.582869052886963,61184,255,0,3,64 06 00 7D FF FF FF FF 
4.583465814590454,61443,255,0,3,FF 00 00 FF 06 FF FF FF 
4.59233546257019,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
4.602311849594116,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
4.602854013442993,61184,255,0,3,64 06 00 7D FF FF FF FF 
4.61240816116333,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
4.615609407424927,60160,255,0,7,03 F1 C0 44 FF FF 04 01 
4.622349977493286,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
4.622957468032837,61184,255,0,3,64 06 00 7D FF FF FF FF 
4.623554468154907,65266,255,0,6,00 00 FF FF FF FF FF FF 
4.632378339767456,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
4.642358064651489,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
4.642932176589966,61184,255,0,3,64 06 00 7D FF FF FF FF 
4.6435065269470215,61184,6,0,6,64 0E 17 06 FF FF FF FF 
4.64403223991394,126720,6,3,3,01 01 FF FF FF FF FF F5 
4.6446802616119385,61184,0,6,1,64 15 10 F0 00 00 A9 0E 
4.645158529281616,0,0,6,3,30 FF FF FF F8 FF FF FF 
4.65238094329834,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
