Time,PGN,DA,SA,Priority,Data
2.8611037731170654,60928,255,71,6,4D 74 30 04 00 34 02 20 
2.8616740703582764,60928,255,6,6,4D 74 30 04 00 0E 00 20 
2.862248420715332,60928,255,3,6,4D 74 30 04 00 03 02 20 
2.8934097290039062,60928,255,0,6,56 F5 29 04 00 00 02 20 
2.8955750465393066,61444,255,0,3,F0 FF 00 00 00 FF FF FF 
2.8959217071533203,59904,255,0,6,00 EE 00 
2.9055590629577637,61443,255,0,3,FF 00 00 FF 00 FF FF FF 
2.906034231185913,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.906728982925415,65266,255,0,6,00 00 FF FF FF FF FF FF 
2.915778160095215,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.9256229400634766,61443,255,0,3,FF 00 00 FF 02 FF FF FF 
2.9261486530303955,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.926710367202759,61184,6,0,6,64 0E 03 02 FF FF FF FF 
2.9321882724761963,60928,255,23,6,0C 6E 24 04 00 13 02 20 
2.9357004165649414,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.94568133354187,61443,255,0,3,FF 00 00 FF 02 FF FF FF 
2.946216583251953,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.946831464767456,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
2.947352409362793,65247,255,0,6,7D 3C 1C FF FF FF FF FF 
2.9479825496673584,60416,255,0,7,20 22 00 05 FF E3 FE 00 
2.955609083175659,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.9656600952148438,61443,255,0,3,FF 00 00 FF 02 FF FF FF 
2.9661521911621094,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.966665267944336,65263,255,0,6,FF FF FF FE FF FF FF FA 
2.9756720066070557,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.985591411590576,61443,255,0,3,FF 00 00 FF 02 FF FF FF 
2.986117124557495,61184,255,0,3,64 06 00 7D FF FF FF FF 
