Time,PGN,DA,SA,Priority,Data
1.9367763996124268,60928,255,71,6,4D 74 30 04 00 34 02 20 
1.9372522830963135,60928,255,6,6,4D 74 30 04 00 0E 00 20 
1.937917709350586,60928,255,3,6,4D 74 30 04 00 03 02 20 
1.967226266860962,60928,255,0,6,56 F5 29 04 00 00 02 20 
1.9693353176116943,61444,255,0,3,F0 FF 00 00 00 FF FF FF 
1.9697210788726807,59904,255,0,6,00 EE 00 
1.97934889793396,61443,255,0,3,FF 00 00 FF 00 FF FF FF 
1.979830265045166,61184,255,0,3,64 06 00 7D FF FF FF FF 
1.9804959297180176,65266,255,0,6,00 00 FF FF FF FF FF FF 
1.9895737171173096,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1.9994125366210938,61443,255,0,3,FF 00 00 FF 44 FF FF FF 
1.999912977218628,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.000486135482788,61184,6,0,6,64 0E 03 02 FF FF FF FF 
2.0083203315734863,60928,255,23,6,0C 6E 24 04 00 13 02 20 
2.0094966888427734,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.0195038318634033,61443,255,0,3,FF 00 00 FF 44 FF FF FF 
2.0199942588806152,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.020630121231079,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
2.021143674850464,65247,255,0,6,7D 9E 27 FF FF FF FF FF 
2.021807909011841,60416,255,0,7,20 22 00 05 FF E3 FE 00 
2.0294764041900635,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.039414405822754,61443,255,0,3,FF 00 00 FF 44 FF FF FF 
2.0399551391601562,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.0405826568603516,65263,255,0,6,FF FF FF FE FF FF FF FA 
2.0494489669799805,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.0594494342803955,61443,255,0,3,FF 00 00 FF 44 FF FF FF 
2.0599467754364014,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.0694174766540527,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.0726423263549805,60160,255,0,7,01 20 1C DD 68 42 DC A0 
2.0794708728790283,61443,255,0,3,FF 00 00 FF 44 FF FF FF 
2.0799827575683594,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.0806446075439453,65266,255,0,6,00 00 FF FF FF FF FF FF 
2.0895206928253174,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.0993573665618896,61443,255,0,3,FF 00 00 FF 44 FF FF FF 
2.099900245666504,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.1004650592803955,61184,6,0,6,64 0E 0D 02 FF FF FF FF 
2.1094770431518555,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.11946702003479,61443,255,0,3,FF 00 00 FF 44 FF FF FF 
2.1199848651885986,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.1205949783325195,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
2.1211724281311035,65270,255,0,6,FF 00 40 FF 00 FF FF FF 
2.1217479705810547,60160,255,0,7,02 0F D5 8D 20 E3 7A 31 
2.1294476985931396,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.139373540878296,61184,250,0,6,64 01 FF 00 00 FF FF FF 
2.1400277614593506,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.1405932903289795,61443,255,0,3,FF 00 00 FF 44 FF FF FF 
2.1494953632354736,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.1593680381774902,61443,255,0,3,FF 00 00 FF 44 FF FF FF 
2.1599197387695312,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.1694908142089844,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.172666072845459,60160,255,0,7,03 F1 C0 44 FF FF 04 01 
2.179440975189209,61443,255,0,3,FF 00 00 FF 44 FF FF FF 
2.18001127243042,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.180612564086914,65266,255,0,6,00 00 FF FF FF FF FF FF 
2.189467668533325,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.198002338409424,126720,6,3,3,01 01 FF FF FF FF FF F5 
2.1985340118408203,61184,0,6,1,64 15 10 F0 00 00 E5 13 
2.1991117000579834,0,0,6,3,30 FF FF FF F8 FF FF FF 
2.199794054031372,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.200310230255127,61443,255,0,3,FF 00 00 FF 44 FF FF FF 
2.200908660888672,61184,6,0,6,64 0E 17 06 FF FF FF FF 
2.2095212936401367,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.2179911136627197,126720,6,71,3,01 04 FF FF FF FF FF F1 
2.218517303466797,126720,6,3,3,01 01 FF FF FF FF FF F5 
2.2191405296325684,61184,0,6,1,64 15 10 F0 00 00 E5 13 
2.2196598052978516,61443,255,0,3,FF 00 00 FF 44 FF FF FF 
2.2203171253204346,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.2207939624786377,65534,255,6,3,5C CB 27 CB 27 FF FF FF 
2.221440553665161,60928,255,0,6,56 F5 29 04 00 00 02 20 
2.221952438354492,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
2.2224957942962646,65531,255,6,6,00 05 7D F8 FF FF FF FF 
2.2230634689331055,60160,255,0,7,04 20 4E 00 01 FA C9 FA 
2.223439931869507,59904,255,71,6,00 EE 00 
2.2294821739196777,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.2380917072296143,126720,6,3,3,01 01 FF FF FF FF FF F5 
2.238650321960449,61184,0,6,1,64 15 10 F0 00 00 E5 13 
