Time,PGN,DA,SA,Prioirty,Data
1547753404.056968,61184,0,6,1,64 15 10 F0 00 00 BF 0E 
1547753404.060821,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.061392,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.06197,65266,255,0,6,00 00 FF FF FF FF FF FF 
1547753404.067221,59904,255,23,6,00 EE 00 
1547753404.070824,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.076423,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.076973,61184,0,6,1,64 15 10 F0 00 00 BF 0E 
1547753404.077545,65265,255,71,6,FF 00 00 FF FF FF FF FF 
1547753404.078126,61445,255,3,6,FF FF FF FF FF FF FF FF 
1547753404.080775,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.081348,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.081902,61184,6,0,6,64 0E 21 00 FF FF FF FF 
1547753404.087326,65535,255,23,7,22 FF FF 3C FF FF FF FF 
1547753404.090826,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.096327,126720,6,71,3,01 04 FF FF FF FF FF F1 
1547753404.096926,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.097499,61184,0,6,1,64 15 10 F0 00 00 BF 0E 
1547753404.100778,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.10135,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.101928,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
1547753404.102501,65271,255,0,6,FF FF FF FF FF FF FA 00 
1547753404.103077,60928,255,0,6,56 F5 29 04 00 00 02 20 
1547753404.110817,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.116418,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.116979,61184,0,6,1,64 15 10 F0 00 00 BF 0E 
1547753404.117554,65097,255,71,3,FF FF FF FF FF FF FF FF 
1547753404.118143,65091,255,71,3,FF FF FF FF FF FF FF FF 
1547753404.118742,65092,255,71,3,00 00 FF FF 3F FF FF FF 
1547753404.119354,65534,255,6,3,5C 7F 1D 7F 1D FF FF FF 
1547753404.120781,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.121354,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.13081,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.13641,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.136984,61184,0,6,1,64 15 10 F0 00 00 BF 0E 
1547753404.140812,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.141384,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.150834,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.155089,60928,255,71,6,4D 74 30 04 00 34 02 20 
1547753404.155663,60928,255,6,6,4D 74 30 04 00 0E 00 20 
1547753404.156235,60928,255,3,6,4D 74 30 04 00 03 02 20 
1547753404.156814,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.157387,61184,0,6,1,64 15 10 F0 00 00 BF 0E 
1547753404.157964,65265,255,71,6,FF 00 00 FF FF FF FF FF 
1547753404.158548,61445,255,3,6,FF FF FF FF FF FF FF FF 
1547753404.160775,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.161373,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.161952,65266,255,0,6,00 00 FF FF FF FF FF FF 
1547753404.170842,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.176443,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.176992,61184,0,6,1,64 15 10 F0 00 00 BF 0E 
1547753404.180769,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.181366,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.181915,61184,6,0,6,64 0E 2B 00 FF FF FF FF 
1547753404.187268,59904,0,23,6,09 FF 00 
1547753404.190818,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.196319,126720,6,71,3,01 04 FF FF FF FF FF F1 
1547753404.196944,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.197492,61184,0,6,1,64 15 10 F0 00 00 BF 0E 
1547753404.198044,65534,255,6,3,5C 7F 1D 7F 1D FF FF FF 
1547753404.200795,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.201368,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.201909,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
1547753404.202519,65237,255,0,6,FF FF FC FF FF FF FF FF 
1547753404.203096,65289,255,0,6,45 43 55 FF FF FF FF FF 
1547753404.210847,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.21645,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.216998,61184,0,6,1,64 15 10 F0 00 00 BF 0E 
1547753404.220774,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.221372,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.230827,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.236453,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.237002,61184,0,6,1,64 15 10 F0 00 00 BF 0E 
1547753404.237576,65097,255,71,3,FF FF FF FF FF FF FF FF 
1547753404.238177,65091,255,71,3,FF FF FF FF FF FF FF FF 
1547753404.238776,65092,255,71,3,00 00 FF FF 3F FF FF FF 
1547753404.240827,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.241401,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.241979,64947,255,0,6,FF FF 54 27 FF FF FF FF 
1547753404.250842,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.256443,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.25698,61184,0,6,1,64 15 10 F0 00 00 BF 0E 
1547753404.260832,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.261403,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.261981,65266,255,0,6,00 00 FF FF FF FF FF FF 
1547753404.270834,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.27646,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.277009,61184,0,6,1,64 15 10 F0 00 00 BF 0E 
1547753404.277583,65265,255,71,6,FF 00 00 FF FF FF FF FF 
1547753404.278184,61445,255,3,6,FF FF FF FF FF FF FF FF 
1547753404.28081,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.281408,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.28196,61184,6,0,6,64 0E 35 00 FF FF FF FF 
1547753404.290862,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.296364,126720,6,71,3,01 04 FF FF FF FF FF F1 
1547753404.296964,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.297485,61184,0,6,1,64 15 10 F0 00 00 BF 0E 
1547753404.300814,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.301388,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.301936,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
1547753404.302517,65247,255,0,6,7D 7E 1D FF FF FF FF FF 
1547753404.31083,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.316703,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.31725,61184,0,6,1,64 15 10 F0 00 00 BF 0E 
1547753404.317828,65097,255,71,3,FF FF FF FF FF FF FF FF 
1547753404.318427,65535,255,71,3,5D FF FF F3 FF FF FF FF 
1547753404.319029,65091,255,71,3,00 00 FF FF 3F FF FF FF 
1547753404.319654,65092,255,71,3,00 00 FF FF 3F FF FF FF 
1547753404.320227,65534,255,6,3,5C 7F 1D 7F 1D FF FF FF 
1547753404.320829,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.321401,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.321979,65263,255,0,6,FF FF FF 00 FF FF FF FA 
1547753404.330807,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.336693,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.337245,61184,0,6,1,64 15 10 F0 00 00 BF 0E 
1547753404.340798,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.341371,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.347323,59904,71,23,6,09 FF 00 
1547753404.347721,59904,6,23,6,09 FF 00 
1547753404.348119,59904,3,23,6,09 FF 00 
1547753404.350902,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.356751,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.357322,61184,0,6,1,64 15 11 F0 00 00 BF 0E 
1547753404.357901,65289,255,71,6,43 43 55 FF FF FF FF FF 
1547753404.358501,65289,255,6,6,45 49 43 FF FF FF FF FF 
1547753404.359075,65289,255,3,6,50 54 52 FF FF FF FF FF 
1547753404.359677,65265,255,71,6,FF 00 00 FF FF FF FF FF 
1547753404.360243,61445,255,3,6,7D FF FF FF FF FF FF FF 
1547753404.360893,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.361463,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.362047,65266,255,0,6,00 00 FF FF FF FF FF FF 
1547753404.370881,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.376757,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.377326,61184,0,6,1,64 15 12 F0 00 00 BF 0E 
1547753404.380854,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.381428,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.382008,61184,6,0,6,64 0E 3F 00 FF FF FF FF 
1547753404.390909,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.396461,126720,6,71,3,01 04 FF FF FF FF FF F1 
1547753404.397058,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.397606,61184,0,6,1,64 15 13 F0 00 00 BF 0E 
1547753404.398136,65534,255,6,3,5C 7F 1D 7F 1D FF FF FF 
1547753404.398757,65535,255,6,6,73 FF FF FF FF FF FF FF 
1547753404.400817,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.40143,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.401988,60928,255,23,6,0C 6E 24 04 00 13 02 20 
1547753404.402549,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
1547753404.403126,65270,255,0,6,FF 00 48 FF 00 FF FF FF 
1547753404.410909,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.416715,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.417333,61184,0,6,1,64 15 14 F0 00 00 BF 0E 
1547753404.420861,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.421435,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.430938,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.436764,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.437338,61184,0,6,1,64 15 15 F0 00 00 BF 0E 
1547753404.437887,65097,255,71,3,FF FF FF FF FF FF FF FF 
1547753404.438492,64991,255,71,7,FC FF FF FF FF FF FF FF 
1547753404.439089,65091,255,71,3,00 00 FF FF 3F FF FF FF 
1547753404.439689,65092,255,71,3,00 00 FF FF 3F FF FF FF 
1547753404.44089,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.44149,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.450886,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.45145,65530,255,0,6,02 2C 00 00 18 0C 00 00 
1547753404.456772,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.457341,61184,0,6,1,64 15 16 F0 00 00 BF 0E 
1547753404.460918,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.461518,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.462096,65266,255,0,6,00 00 FF FF FF FF FF FF 
1547753404.470947,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.476774,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.477344,61184,0,6,1,64 15 17 F0 00 00 BF 0E 
1547753404.477923,65265,255,71,6,FF 00 00 FF FF FF FF FF 
1547753404.478522,61446,255,71,6,FF CF FF FF FF FF FF FF 
1547753404.479123,61445,255,3,6,7D FF FF FF FF FF FF FF 
1547753404.480842,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.481453,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.482026,61184,6,0,6,64 0E 49 00 FF FF FF FF 
1547753404.48258,65269,255,0,6,C8 FF FF FF FF 40 FF FF 
1547753404.490894,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.496434,126720,6,71,3,01 04 FF FF FF FF FF F1 
1547753404.497077,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.497624,61184,0,6,1,64 15 18 F0 00 00 BF 0E 
1547753404.500879,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.501448,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.502028,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
1547753404.51091,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.516806,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.517352,61184,0,6,1,64 15 19 F0 00 00 BF 0E 
1547753404.517934,65097,255,71,3,FF FF FF FF FF FF FF FF 
1547753404.518529,65091,255,71,3,00 00 FF FF 3F FF FF FF 
1547753404.51913,65092,255,71,3,00 00 FF FF 3F FF FF FF 
1547753404.519699,65534,255,6,3,5C 7F 1D 7F 1D FF FF FF 
1547753404.520874,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.521484,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.522025,65129,255,0,6,16 26 70 26 FF FF 60 FE 
1547753404.530928,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.536778,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.537362,61184,0,6,1,64 15 1A F0 00 00 BF 0E 
1547753404.540909,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.541507,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.550909,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.551509,65247,255,0,6,7D 7E 1D FF FF FF FF FF 
1547753404.556815,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.557387,61184,0,6,1,64 15 1B F0 00 00 BF 0E 
1547753404.557963,65265,255,71,6,FF 00 00 FF FF FF FF FF 
1547753404.558561,61445,255,3,6,7D FF FF FF FF FF FF FF 
1547753404.560913,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.561488,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.562089,65266,255,0,6,00 00 FF FF FF FF FF FF 
1547753404.570907,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.576789,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.577361,61184,0,6,1,64 15 1C F0 00 00 BF 0E 
1547753404.580891,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.581489,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.582043,61184,6,0,6,64 0E 53 00 FF FF FF FF 
1547753404.590941,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.596497,126720,6,71,3,01 04 FF FF FF FF FF F1 
1547753404.597095,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.597668,61184,0,6,1,64 15 1D F0 00 00 BF 0E 
1547753404.598221,65534,255,6,3,5C 7F 1D 7F 1D FF FF FF 
1547753404.599844,65226,255,6,6,00 FF 00 00 00 00 FF FF 
1547753404.600918,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.601517,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.602072,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
1547753404.602668,65226,255,71,6,00 FF 00 00 00 00 FF FF 
1547753404.603236,65226,255,3,6,00 FF 00 00 00 00 FF FF 
1547753404.610939,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.616826,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.61737,61184,0,6,1,64 15 1E F0 00 00 BF 0E 
1547753404.620901,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.621472,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.630976,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.636829,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.6374,61184,0,6,1,64 15 1F F0 00 00 BF 0E 
1547753404.637951,65097,255,71,3,FF FF FF FF FF FF FF FF 
1547753404.638575,65091,255,71,3,00 00 FF FF 3F FF FF FF 
1547753404.639151,65092,255,71,3,00 00 FF FF 3F FF FF FF 
1547753404.640926,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.6415,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.642053,64892,255,0,6,F8 80 F0 F0 00 CF 03 FC 
1547753404.650947,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.656775,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.65736,61184,0,6,1,64 15 10 F0 00 00 BF 0E 
1547753404.660955,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.6615,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.66213,65266,255,0,6,00 00 FF FF FF FF FF FF 
1547753404.668931,65226,255,23,6,00 FF 00 00 00 00 FF FF 
1547753404.670959,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.676836,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.677382,61184,0,6,1,64 15 11 F0 00 00 BF 0E 
1547753404.677961,65265,255,71,6,FF 00 00 FF FF FF FF FF 
1547753404.678558,61445,255,3,6,7D FF FF FF FF FF FF FF 
1547753404.680904,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.68148,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.682059,61184,6,0,6,64 0E 5D 00 FF FF FF FF 
1547753404.690962,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.696538,126720,6,71,3,01 04 FF FF FF FF FF F1 
1547753404.697112,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.697686,61184,0,6,1,64 15 12 F0 00 00 BF 0E 
1547753404.700915,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.70151,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.702047,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
1547753404.710966,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.716067,59904,255,6,6,E5 FE 00 
1547753404.71704,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.71759,61184,0,6,1,64 15 13 F0 00 00 BF 0E 
1547753404.718167,65097,255,71,3,FF FF FF FF FF FF FF FF 
1547753404.718739,65255,255,6,6,C8 0A 00 00 FF FF FF FF 
1547753404.719315,65091,255,71,3,00 00 FF FF 3F FF FF FF 
1547753404.719918,65092,255,71,3,00 00 FF FF 3F FF FF FF 
1547753404.720513,65534,255,6,3,5C 7F 1D 7F 1D FF FF FF 
1547753404.721049,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.721634,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.730938,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.736939,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.737525,61184,0,6,1,64 15 14 F0 00 00 BF 0E 
1547753404.740889,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.741498,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.742097,64947,255,0,6,FF FF 54 27 FF FF FF FF 
1547753404.742669,61184,255,0,7,64 07 00 00 FF FF FF FF 
1547753404.747623,65535,255,23,7,22 FF FF 3C FF FF FF FF 
1547753404.74802,59904,0,23,6,E5 FE 00 
1547753404.750999,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.754296,65253,255,0,6,CB 0A 00 00 FF FF FF FF 
1547753404.754872,65253,255,0,6,CB 0A 00 00 FF FF FF FF 
1547753404.756974,126720,6,3,3,01 01 FF FF FF FF FF F5 
1547753404.757547,61184,0,6,1,64 15 15 F0 00 00 BF 0E 
1547753404.758127,65265,255,71,6,FF 00 00 FF FF FF FF FF 
1547753404.758724,61445,255,3,6,7D FF FF FF FF FF FF FF 
1547753404.760975,61443,255,0,3,FF 00 00 FF 08 FF FF FF 
1547753404.761575,61184,255,0,3,64 06 00 7D FF FF FF FF 
1547753404.762152,65266,255,0,6,00 00 FF FF FF FF FF FF 
1547753404.770944,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1547753404.776978,126720,6,3,3,01 01 FF FF FF FF FF F5 
