Time,PGN,DA,SA,Priority,Data
2.5870721340179443,60928,255,71,6,4D 74 30 04 00 34 02 20 
2.587642192840576,60928,255,6,6,4D 74 30 04 00 0E 00 20 
2.5882203578948975,60928,255,3,6,4D 74 30 04 00 03 02 20 
2.618173837661743,60928,255,0,6,56 F5 29 04 00 00 02 20 
2.6202800273895264,61444,255,0,3,F0 FF 00 00 00 FF FF FF 
2.6207022666931152,59904,255,0,6,00 EE 00 
2.630272150039673,61443,255,0,3,FF 00 00 FF 00 FF FF FF 
2.6308441162109375,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.631415843963623,65266,255,0,6,00 00 FF FF FF FF FF FF 
2.6404688358306885,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.650330066680908,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
2.6509430408477783,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.6515159606933594,61184,6,0,6,64 0E 03 02 FF FF FF FF 
2.6603944301605225,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.670419216156006,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
2.670992374420166,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.6715657711029053,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
2.6721441745758057,65247,255,0,6,7D 08 1D FF FF FF FF FF 
2.6727161407470703,60416,255,0,7,20 22 00 05 FF E3 FE 00 
2.680408239364624,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.6903936862945557,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
2.6909666061401367,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.691538095474243,65263,255,0,6,FF FF FF FE FF FF FF FA 
2.7004175186157227,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.7103068828582764,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
2.7108640670776367,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.7204158306121826,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.7235374450683594,60160,255,0,7,01 20 1C DD 68 42 DC A0 
2.730417251586914,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
2.731017827987671,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.7315878868103027,65266,255,0,6,00 00 FF FF FF FF FF FF 
2.7403907775878906,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.7503912448883057,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
2.750964641571045,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.7515358924865723,61184,6,0,6,64 0E 0D 02 FF FF FF FF 
2.7604150772094727,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.7703897953033447,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
2.770869255065918,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.7714478969573975,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
2.7720327377319336,65270,255,0,6,FF 00 44 FF 00 FF FF FF 
2.7725820541381836,60160,255,0,7,02 0F D5 8D 20 E3 7A 31 
2.7804646492004395,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.7903904914855957,61184,250,0,6,64 01 FF 00 00 FF FF FF 
2.7909598350524902,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.791560649871826,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
2.80043888092041,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.8103504180908203,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
2.8109629154205322,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.8204405307769775,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.823636770248413,60160,255,0,7,03 F1 C0 44 FF FF 04 01 
2.8304154872894287,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
