1547753924.210326 , 60928 , 255 , 71 , 6 , 4D 74 30 04 00 34 02 20 
1547753924.210899 , 60928 , 255 , 6 , 6 , 4D 74 30 04 00 0E 00 20 
1547753924.211501 , 60928 , 255 , 3 , 6 , 4D 74 30 04 00 03 02 20 
1547753924.237878 , 60928 , 255 , 0 , 6 , 56 F5 29 04 00 00 02 20 
1547753924.2401 , 61444 , 255 , 0 , 3 , F0 FF 00 00 00 FF FF FF 
1547753924.240477 , 59904 , 255 , 0 , 6 , 00 EE 00 
1547753924.24998 , 61443 , 255 , 0 , 3 , FF 00 00 FF 00 FF FF FF 
1547753924.250577 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547753924.25115 , 65266 , 255 , 0 , 6 , 00 00 FF FF FF FF FF FF 
1547753924.260204 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547753924.270079 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753924.270678 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547753924.27125 , 61184 , 6 , 0 , 6 , 64 0E 03 02 FF FF FF FF 
1547753924.280131 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547753924.290131 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753924.290703 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547753924.291303 , 61184 , 255 , 0 , 6 , 64 10 0B 0B 00 00 00 7D 
1547753924.291878 , 65247 , 255 , 0 , 6 , 7D FA 1C FF FF FF FF FF 
1547753924.292427 , 60416 , 255 , 0 , 7 , 20 22 00 05 FF E3 FE 00 
1547753924.300099 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547753924.310106 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753924.310679 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547753924.311252 , 65263 , 255 , 0 , 6 , FF FF FF FE FF FF FF FA 
1547753924.320156 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547753924.330105 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753924.33068 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547753924.340155 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547753924.343283 , 60160 , 255 , 0 , 7 , 01 20 1C DD 68 42 DC A0 
1547753924.350133 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753924.35073 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547753924.351307 , 65266 , 255 , 0 , 6 , 00 00 FF FF FF FF FF FF 
1547753924.360161 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547753924.370137 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753924.370651 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547753924.371217 , 61184 , 6 , 0 , 6 , 64 0E 0D 02 FF FF FF FF 
1547753924.380187 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547753924.390135 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753924.390708 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547753924.39128 , 61184 , 255 , 0 , 6 , 64 10 0B 0B 00 00 00 7D 
1547753924.391858 , 65270 , 255 , 0 , 6 , FF 00 45 FF 00 FF FF FF 
1547753924.392433 , 60160 , 255 , 0 , 7 , 02 0F D5 8D 20 E3 7A 31 
1547753924.400127 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547753924.410137 , 61184 , 250 , 0 , 6 , 64 01 FF 00 00 FF FF FF 
1547753924.410709 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547753924.411282 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753924.420129 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547753924.430138 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753924.430734 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547753924.440211 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547753924.443361 , 60160 , 255 , 0 , 7 , 03 F1 C0 44 FF FF 04 01 
1547753924.450163 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753924.450735 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547753924.451336 , 65266 , 255 , 0 , 6 , 00 00 FF FF FF FF FF FF 
1547753924.46016 , 61444 , 255 , 0 , 3 , F0 FF 7D 00 00 FF FF FF 
1547753924.470139 , 61443 , 255 , 0 , 3 , FF 00 00 FF 06 FF FF FF 
1547753924.470712 , 61184 , 255 , 0 , 3 , 64 06 00 7D FF FF FF FF 
1547753924.471264 , 61184 , 6 , 0 , 6 , 64 0E 17 06 FF FF FF FF 
1547753924.471886 , 126720 , 6 , 3 , 3 , 01 01 FF FF FF FF FF F5 
1547753924.472438 , 61184 , 0 , 6 , 1 , 64 15 10 F0 00 00 93 0E 
