Time,PGN,DA,SA,Priority,Data
67.11226677894592,60928,255,71,6,4D 74 30 04 00 34 02 20 
67.11276340484619,60928,255,6,6,4D 74 30 04 00 0E 00 20 
67.11343050003052,60928,255,3,6,4D 74 30 04 00 03 02 20 
67.14254450798035,60928,255,0,6,56 F5 29 04 00 00 02 20 
67.14466381072998,61444,255,0,3,F0 FF 00 00 00 FF FF FF 
67.14500617980957,59904,255,0,6,00 EE 00 
67.15461707115173,61443,255,0,3,FF 00 00 FF 00 FF FF FF 
67.15513134002686,61184,255,0,3,64 06 00 7D FF FF FF FF 
67.15576338768005,65266,255,0,6,00 00 FF FF FF FF FF FF 
67.16484189033508,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
67.17471241950989,61443,255,0,3,FF 00 00 FF 01 FF FF FF 
67.17522430419922,61184,255,0,3,64 06 00 7D FF FF FF FF 
67.17580962181091,61184,6,0,6,64 0E 03 02 FF FF FF FF 
67.18360805511475,60928,255,23,6,0C 6E 24 04 00 13 02 20 
67.18475556373596,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
67.19475674629211,61443,255,0,3,FF 00 00 FF 01 FF FF FF 
67.19525980949402,61184,255,0,3,64 06 00 7D FF FF FF FF 
67.19587278366089,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
67.19645071029663,65247,255,0,6,7D 20 1C FF FF FF FF FF 
67.19702291488647,60416,255,0,7,20 22 00 05 FF E3 FE 00 
67.20466327667236,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
67.21469521522522,61443,255,0,3,FF 00 00 FF 01 FF FF FF 
67.21527004241943,61184,255,0,3,64 06 00 7D FF FF FF FF 
67.21584033966064,65263,255,0,6,FF FF FF FE FF FF FF FA 
67.22472190856934,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
67.23469686508179,61443,255,0,3,FF 00 00 FF 01 FF FF FF 
67.23520398139954,61184,255,0,3,64 06 00 7D FF FF FF FF 
67.24471974372864,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
67.24784302711487,60160,255,0,7,01 20 1C DD 68 42 DC A0 
67.25471949577332,61443,255,0,3,FF 00 00 FF 01 FF FF FF 
67.25529098510742,61184,255,0,3,64 06 00 7D FF FF FF FF 
67.25582790374756,65266,255,0,6,00 00 FF FF FF FF FF FF 
67.264719247818,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
67.27466773986816,61443,255,0,3,FF 00 00 FF 01 FF FF FF 
67.27520966529846,61184,255,0,3,64 06 00 7D FF FF FF FF 
67.27586245536804,61184,6,0,6,64 0E 0D 02 FF FF FF FF 
67.2847192287445,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
67.29469418525696,61443,255,0,3,FF 00 00 FF 01 FF FF FF 
67.29526424407959,61184,255,0,3,64 06 00 7D FF FF FF FF 
67.2958414554596,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
67.29635119438171,65270,255,0,6,FF 00 42 FF 00 FF FF FF 
67.29696893692017,60160,255,0,7,02 0F D5 8D 20 E3 7A 31 
67.3047387599945,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
67.31469082832336,61184,250,0,6,64 01 FF 00 00 FF FF FF 
67.31526470184326,61184,255,0,3,64 06 00 7D FF FF FF FF 
67.31580018997192,61443,255,0,3,FF 00 00 FF 01 FF FF FF 
67.32474398612976,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
67.33466982841492,61443,255,0,3,FF 00 00 FF 01 FF FF FF 
