Time,PGN,DA,SA,Priority,Data
2.849832534790039,60928,255,71,6,4D 74 30 04 00 34 02 20 
2.850381851196289,60928,255,6,6,4D 74 30 04 00 0E 00 20 
2.8509747982025146,60928,255,3,6,4D 74 30 04 00 03 02 20 
2.8762547969818115,60928,255,0,6,56 F5 29 04 00 00 02 20 
2.8783979415893555,61444,255,0,3,F0 FF 00 00 00 FF FF FF 
2.878760576248169,59904,255,0,6,00 EE 00 
2.888292074203491,61443,255,0,3,FF 00 00 FF 00 FF FF FF 
2.8888497352600098,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.889443874359131,65266,255,0,6,00 00 FF FF FF FF FF FF 
2.8985579013824463,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.9084198474884033,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
2.9089794158935547,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.909559965133667,61184,6,0,6,64 0E 03 02 FF FF FF FF 
2.9184303283691406,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.921468496322632,60928,255,23,6,0C 6E 24 04 00 13 02 20 
2.9284121990203857,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
2.9289886951446533,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.929563283920288,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
2.9301364421844482,65247,255,0,6,7D 0E 1D FF FF FF FF FF 
2.9307126998901367,60416,255,0,7,20 22 00 05 FF E3 FE 00 
2.9384124279022217,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.9484024047851562,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
2.9489662647247314,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.94956374168396,65263,255,0,6,FF FF FF FE FF FF FF FA 
2.9584131240844727,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.968388557434082,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
2.9689621925354004,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.9784531593322754,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
2.98156476020813,60160,255,0,7,01 20 1C DD 68 42 DC A0 
2.9884138107299805,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
2.9889867305755615,61184,255,0,3,64 06 00 7D FF FF FF FF 
2.989560842514038,65266,255,0,6,00 00 FF FF FF FF FF FF 
2.9984326362609863,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
3.0084035396575928,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
3.0089643001556396,61184,255,0,3,64 06 00 7D FF FF FF FF 
3.0095605850219727,61184,6,0,6,64 0E 0D 02 FF FF FF FF 
3.0184361934661865,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
3.028386354446411,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
3.028985023498535,61184,255,0,3,64 06 00 7D FF FF FF FF 
3.0295591354370117,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
3.030107259750366,65270,255,0,6,FF 00 42 FF 00 FF FF FF 
3.03065824508667,60160,255,0,7,02 0F D5 8D 20 E3 7A 31 
3.0384762287139893,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
3.0483925342559814,61184,250,0,6,64 01 FF 00 00 FF FF FF 
3.048959732055664,61184,255,0,3,64 06 00 7D FF FF FF FF 
3.049558401107788,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
3.058434009552002,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
3.068438768386841,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
3.068990468978882,61184,255,0,3,64 06 00 7D FF FF FF FF 
3.078462839126587,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
3.081634044647217,60160,255,0,7,03 F1 C0 44 FF FF 04 01 
3.0884339809417725,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
3.08900785446167,61184,255,0,3,64 06 00 7D FF FF FF FF 
3.0895822048187256,65266,255,0,6,00 00 FF FF FF FF FF FF 
3.098468542098999,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
3.1083984375,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
3.1089844703674316,61184,255,0,3,64 06 00 7D FF FF FF FF 
3.1095569133758545,61184,6,0,6,64 0E 17 06 FF FF FF FF 
3.1112067699432373,126720,6,3,3,01 01 FF FF FF FF FF F5 
3.1117563247680664,61184,0,6,1,64 15 10 F0 00 00 A9 0E 
3.1123299598693848,0,0,6,3,30 FF FF FF F8 FF FF FF 
3.1184568405151367,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
3.128429651260376,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
3.128995895385742,61184,255,0,3,64 06 00 7D FF FF FF FF 
3.129568338394165,60928,255,0,6,56 F5 29 04 00 00 02 20 
3.1301121711730957,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
3.130683660507202,60160,255,0,7,04 20 4E 00 01 FA C9 FA 
3.1312811374664307,126720,6,71,3,01 04 FF FF FF FF FF F1 
3.131883382797241,126720,6,3,3,01 01 FF FF FF FF FF F5 
3.1324307918548584,61184,0,6,1,64 15 10 F0 00 00 A9 0E 
3.132998466491699,65534,255,6,3,5C 53 1D 53 1D FF FF FF 
3.1335690021514893,65531,255,6,6,00 05 7D F8 FF FF FF FF 
3.1339683532714844,59904,255,71,6,00 EE 00 
3.138446569442749,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
3.148391008377075,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
3.1489756107330322,61184,255,0,3,64 06 00 7D FF FF FF FF 
3.1495554447174072,65262,255,0,6,45 3E FF FF FF FF FF FF 
3.1512062549591064,126720,6,3,3,01 01 FF FF FF FF FF F5 
3.151754856109619,61184,0,6,1,64 15 10 F0 00 00 A9 0E 
3.158498525619507,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
3.168415069580078,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
3.1689796447753906,61184,255,0,3,64 06 00 7D FF FF FF FF 
3.1711795330047607,126720,6,3,3,01 01 FF FF FF FF FF F5 
3.1717283725738525,61184,0,6,1,64 15 10 F0 00 00 A9 0E 
3.1723272800445557,65097,255,71,3,FF FF FF FF FF FF FF FF 
3.1729042530059814,65091,255,71,3,FF FF FF FF FF FF FF FF 
3.1735031604766846,65092,255,71,3,00 00 FF FF 3F FF FF FF 
3.1784541606903076,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
3.1790287494659424,65247,255,0,6,7D 52 1D FF FF FF FF FF 
3.1818697452545166,60928,255,0,6,56 F5 29 04 00 00 02 20 
3.1824769973754883,60160,255,0,7,05 C0 5D 00 00 FF FF FF 
3.188446521759033,61443,255,0,3,FF 00 00 FF 07 FF FF FF 
3.1890106201171875,61184,255,0,3,64 06 00 7D FF FF FF FF 
3.189605474472046,65266,255,0,6,00 00 FF FF FF FF FF FF 
3.1912035942077637,126720,6,3,3,01 01 FF FF FF FF FF F5 
3.1917569637298584,61184,0,6,1,64 15 10 F0 00 00 A9 0E 
