,time,pgn,priority,source,destination,data,description
0,0.0,60928,6,23,255,0C 6E 24 04 00 13 02 20 ,Unknown
1,0.0,65226,6,23,255,00 FF 00 00 00 00 FF FF ,Unknown
2,1.0,65535,7,23,255,22 FF FF 3C FF FF FF FF ,Unknown
3,1.0,65535,7,23,255,22 FF FF 3C FF FF FF FF ,Unknown
4,2.0,65535,7,23,255,22 FF FF 3C FF FF FF FF ,Unknown
5,3.0,65535,7,23,255,22 FF FF 3C FF FF FF FF ,Unknown
6,3.0,65535,7,23,255,22 FF FF 3C FF FF FF FF ,Unknown
7,4.0,60928,6,23,255,0C 6E 24 04 00 13 02 20 ,Unknown
8,4634.0,59904,6,23,255,00 EE 00 ,Unknown
9,4634.0,65535,7,23,255,22 FF FF 3C FF FF FF FF ,Unknown
10,4635.0,60928,6,23,255,0C 6E 24 04 00 13 02 20 ,Unknown
11,4635.0,65226,6,23,255,00 FF 00 00 00 00 FF FF ,Unknown
12,4636.0,65535,7,23,255,22 FF FF 3C FF FF FF FF ,Unknown
13,4636.0,65535,7,23,255,22 FF FF 3C FF FF FF FF ,Unknown
14,4637.0,65535,7,23,255,22 FF FF 3C FF FF FF FF ,Unknown
15,4637.0,65535,7,23,255,22 FF FF 3C FF FF FF FF ,Unknown
16,4638.0,65535,7,23,255,22 FF FF 3C FF FF FF FF ,Unknown
17,4725.0,60928,6,71,255,4D 74 30 04 00 34 02 20 ,Unknown
18,4726.0,60928,6,6,255,4D 74 30 04 00 0E 00 20 ,Unknown
19,4726.0,60928,6,3,255,4D 74 30 04 00 03 02 20 ,Unknown
20,4752.0,60928,6,0,255,56 F5 29 04 00 00 02 20 ,Unknown
21,4754.0,61444,3,0,255,F0 FF 00 00 00 FF FF FF ,Unknown
22,4754.0,59904,6,0,255,00 EE 00 ,Unknown
23,4764.0,61443,3,0,255,FF 00 00 FF 00 FF FF FF ,Unknown
24,4764.0,61184,3,0,255,64 06 00 7D FF FF FF FF ,Unknown
25,4765.0,65266,6,0,255,00 00 FF FF FF FF FF FF ,Unknown
26,4774.0,61444,3,0,255,F0 FF 7D 00 00 FF FF FF ,Unknown
27,4784.0,61443,3,0,255,FF 00 00 FF 02 FF FF FF ,Unknown
