Time,PGN,DA,SA,Priority,Data
1.576935052871704,60928,255,71,6,4D 74 30 04 00 34 02 20 
1.5775346755981445,60928,255,6,6,4D 74 30 04 00 0E 00 20 
1.5781102180480957,60928,255,3,6,4D 74 30 04 00 03 02 20 
1.6038856506347656,60928,255,0,6,56 F5 29 04 00 00 02 20 
1.6060988903045654,61444,255,0,3,F0 FF 00 00 00 FF FF FF 
1.6064603328704834,59904,255,0,6,00 EE 00 
1.6160521507263184,61443,255,0,3,FF 00 00 FF 00 FF FF FF 
1.6166234016418457,61184,255,0,3,64 06 00 7D FF FF FF FF 
1.6171979904174805,65266,255,0,6,00 00 FF FF FF FF FF FF 
1.6263036727905273,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1.6361010074615479,61443,255,0,3,FF 00 00 FF 44 FF FF FF 
1.636643648147583,61184,255,0,3,64 06 00 7D FF FF FF FF 
1.6372153759002686,61184,6,0,6,64 0E 03 02 FF FF FF FF 
1.6461758613586426,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1.6485228538513184,60928,255,23,6,0C 6E 24 04 00 13 02 20 
1.656172752380371,61443,255,0,3,FF 00 00 FF 44 FF FF FF 
1.6567704677581787,61184,255,0,3,64 06 00 7D FF FF FF FF 
1.6573224067687988,61184,255,0,6,64 10 0B 0B 00 00 00 7D 
1.6579198837280273,65247,255,0,6,7D A6 27 FF FF FF FF FF 
1.658475399017334,60416,255,0,7,20 22 00 05 FF E3 FE 00 
1.6661510467529297,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1.6761465072631836,61443,255,0,3,FF 00 00 FF 44 FF FF FF 
1.6767206192016602,61184,255,0,3,64 06 00 7D FF FF FF FF 
1.6773240566253662,65263,255,0,6,FF FF FF FE FF FF FF FA 
1.686126947402954,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1.696150541305542,61443,255,0,3,FF 00 00 FF 44 FF FF FF 
1.696683406829834,61184,255,0,3,64 06 00 7D FF FF FF FF 
1.7061398029327393,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1.7093470096588135,60160,255,0,7,01 20 1C DD 68 42 DC A0 
1.7161974906921387,61443,255,0,3,FF 00 00 FF 44 FF FF FF 
1.7167692184448242,61184,255,0,3,64 06 00 7D FF FF FF FF 
1.7173445224761963,65266,255,0,6,00 00 FF FF FF FF FF FF 
1.7261981964111328,61444,255,0,3,F0 FF 7D 00 00 FF FF FF 
1.736098289489746,61443,255,0,3,FF 00 00 FF 44 FF FF FF 
1.736664056777954,61184,255,0,3,64 06 00 7D FF FF FF FF 
1.7372410297393799,61184,6,0,6,64 0E 0D 02 FF FF FF FF 
