Time,PGN,DA,SA,Priority,Data
75.59505438804626,60928,255,23,6,0C 6E 24 04 00 13 02 20 
75.8756000995636,59904,255,23,6,00 EE 00 
75.89568901062012,65535,255,23,7,22 FF FF 3C FF FF FF FF 
76.28013205528259,60928,255,23,6,0C 6E 24 04 00 13 02 20 
76.47685146331787,65226,255,23,6,00 FF 00 00 00 00 FF FF 
76.55570602416992,65535,255,23,7,22 FF FF 3C FF FF FF FF 
77.23559832572937,65535,255,23,7,22 FF FF 3C FF FF FF FF 
77.89557147026062,65535,255,23,7,22 FF FF 3C FF FF FF FF 
78.55567526817322,65535,255,23,7,22 FF FF 3C FF FF FF FF 
