Time,PGN,DA,SA,Priority,Data
2.1344974040985107,60928,255,23,6,0C 6E 24 04 00 13 02 20 
2.4150309562683105,59904,255,23,6,00 EE 00 
2.4351251125335693,65535,255,23,7,22 FF FF 3C FF FF FF FF 
2.8196403980255127,60928,255,23,6,0C 6E 24 04 00 13 02 20 
3.0164217948913574,65226,255,23,6,00 FF 00 00 00 00 FF FF 
3.0952200889587402,65535,255,23,7,22 FF FF 3C FF FF FF FF 
3.775066614151001,65535,255,23,7,22 FF FF 3C FF FF FF FF 
4.435090065002441,65535,255,23,7,22 FF FF 3C FF FF FF FF 
5.095109224319458,65535,255,23,7,22 FF FF 3C FF FF FF FF 
5.775014162063599,65535,255,23,7,22 FF FF 3C FF FF FF FF 
6.435016393661499,65535,255,23,7,22 FF FF 3C FF FF FF FF 
7.095089673995972,65535,255,23,7,22 FF FF 3C FF FF FF FF 
7.774989366531372,65535,255,23,7,22 FF FF 3C FF FF FF FF 
8.434946537017822,65535,255,23,7,22 FF FF 3C FF FF FF FF 
9.09494423866272,65535,255,23,7,22 FF FF 3C FF FF FF FF 
9.774901151657104,65535,255,23,7,22 FF FF 3C FF FF FF FF 
10.43489933013916,65535,255,23,7,22 FF FF 3C FF FF FF FF 
11.09487009048462,65535,255,23,7,22 FF FF 3C FF FF FF FF 
11.774779081344604,65535,255,23,7,22 FF FF 3C FF FF FF FF 
12.4347505569458,65535,255,23,7,22 FF FF 3C FF FF FF FF 
13.094866275787354,65535,255,23,7,22 FF FF 3C FF FF FF FF 
13.774703979492188,65535,255,23,7,22 FF FF 3C FF FF FF FF 
14.434682607650757,65535,255,23,7,22 FF FF 3C FF FF FF FF 
15.094675540924072,65535,255,23,7,22 FF FF 3C FF FF FF FF 
15.774650812149048,65535,255,23,7,22 FF FF 3C FF FF FF FF 
16.434661626815796,65535,255,23,7,22 FF FF 3C FF FF FF FF 
17.09473705291748,65535,255,23,7,22 FF FF 3C FF FF FF FF 
17.774572134017944,65535,255,23,7,22 FF FF 3C FF FF FF FF 
18.43459391593933,65535,255,23,7,22 FF FF 3C FF FF FF FF 
19.09461545944214,65535,255,23,7,22 FF FF 3C FF FF FF FF 
19.77451467514038,65535,255,23,7,22 FF FF 3C FF FF FF FF 
20.434494256973267,65535,255,23,7,22 FF FF 3C FF FF FF FF 
21.094514846801758,65535,255,23,7,22 FF FF 3C FF FF FF FF 
21.77444553375244,65535,255,23,7,22 FF FF 3C FF FF FF FF 
22.434431314468384,65535,255,23,7,22 FF FF 3C FF FF FF FF 
